"unique.paste.TruncatedODdata.Node_O..TruncatedODdata.Node_D.."
"2852" "17593 10982"
"2853" "11087 19892"
"2854" "16518 16389"
"2855" "10370 18534"
"2856" "18351 18534"
"2857" "13094 16518"
"2858" "10334 13610"
"2859" "21692 12788"
"2860" "10334 18447"
"2861" "12598 17537"
"2862" "12612 1380023273"
"2863" "16518 11601"
"2864" "13514 14171"
"2865" "19108 20024"
"2866" "21692 21730"
"2867" "21692 17436"
"2868" "11193 21903"
"2869" "12570 20408"
"2870" "12598 18507"
"2871" "17593 15452"
"2872" "12598 12244"
"2873" "16518 10982"
"2874" "13514 12139"
"2875" "17625 17429"
"2876" "11087 20000"
"2877" "16518 14112"
"2878" "1380026611 11087"
"2879" "13514 11135"
"2880" "1380040175 10470"
"2881" "11087 15282"
"2882" "17625 21759"
"2883" "20533 21430"
"2884" "21449 20408"
"2885" "16518 19179"
"2886" "20256 18344"
"2887" "14078 19847"
"2888" "14078 19726"
"2889" "1380026067 16657"
"2890" "1380040312 18534"
"2891" "13093 20059"
"2892" "19108 1380004680"
"2893" "17625 12965"
"2894" "21469 16518"
"2895" "16657 19774"
"2896" "12598 21640"
"2897" "16769 14544"
"2898" "10334 22134"
"2899" "13514 21461"
"2900" "16657 15371"
"2901" "11193 21656"
"2902" "17935 12612"
"2903" "12201 14607"
"2904" "14502 10470"
"2905" "19108 17006"
"2906" "11603 18223"
"2907" "16518 14167"
"2908" "17625 19340"
"2909" "1380008113 13094"
"2910" "1380031197 16657"
"2911" "11087 13310"
"2912" "18223 21757"
"2913" "11675 11721"
"2914" "10470 13194"
"2915" "14502 18534"
"2916" "19108 17537"
"2917" "16657 1380004662"
"2918" "16518 22149"
"2919" "12598 20187"
"2920" "16657 18978"
"2921" "12029 20059"
"2922" "13093 1380006328"
"2923" "16769 10195"
"2924" "1380006364 12340"
"2925" "10470 15833"
"2926" "13514 17679"
"2927" "13514 10162"
"2928" "12598 10425"
"2929" "16518 19840"
"2930" "12598 11911"
"2931" "13947 18223"
"2932" "14687 19128"
"2933" "13342 12798"
"2934" "18223 10207"
"2935" "14687 16724"
"2936" "18352 18344"
"2937" "15544 19334"
"2938" "14687 15282"
"2939" "19532 14242"
"2940" "16769 21449"
"2941" "11193 17379"
"2942" "12612 21701"
"2943" "15544 10932"
"2944" "12598 21458"
"2945" "12598 14161"
"2946" "15544 10026"
"2947" "10470 1380040175"
"2948" "14687 16769"
"2949" "19532 16657"
"2950" "16271 16518"
"2951" "1380016436 1380003672"
"2952" "12947 10470"
"2953" "1380016436 21641"
"2954" "11087 18007"
"2955" "18351 11087"
"2956" "13514 11308"
"2957" "13514 1380011001"
"2958" "15544 12135"
"2959" "12612 21657"
"2960" "13212 11721"
"2961" "13247 10334"
"2962" "10334 13466"
"2963" "14687 10510"
"2964" "17625 13541"
"2965" "11193 12762"
"2966" "12598 11863"
"2967" "16518 18351"
"2968" "16657 13980"
"2969" "1380026611 18534"
"2970" "13514 13754"
"2971" "14078 1380003672"
"2972" "16657 13007"
"2973" "16955 15056"
"2974" "16657 1380040175"
"2975" "17437 16657"
"2976" "11193 11467"
"2977" "11087 12308"
"2978" "11721 18344"
"2979" "11193 21759"
"2980" "16518 14501"
"2981" "21437 18223"
"2982" "10470 14012"
"2983" "12598 16774"
"2984" "16769 1380016012"
"2985" "16518 18007"
"2986" "14078 16472"
"2987" "21628 16769"
"2988" "13514 16421"
"2989" "16518 14544"
"2990" "13514 19472"
"2991" "17625 1380004680"
"2992" "18223 1380040175"
"2993" "13094 15875"
"2994" "21894 16518"
"2995" "12872 16518"
"2996" "17934 16518"
"2997" "19108 16269"
"2998" "13342 21905"
"2999" "18223 19650"
"3000" "11087 13333"
"3001" "13342 13610"
"3002" "17593 15220"
"3003" "13514 12736"
"3004" "12612 13854"
"3005" "16657 14430"
"3006" "18223 21889"
"3007" "11087 12139"
"3008" "13093 10026"
"3009" "11193 19334"
"3010" "16657 16539"
"3011" "13093 19782"
"3012" "12029 16657"
"3013" "13093 18492"
"3014" "21757 18344"
"3015" "13035 16657"
"3016" "16540 10334"
"3017" "15544 10511"
"3018" "18223 12254"
"3019" "16657 10001"
"3020" "11087 21534"
"3021" "15072 18223"
"3022" "21692 20357"
"3023" "16657 21640"
"3024" "16508 16769"
"3025" "13514 1380030420"
"3026" "16657 18648"
"3027" "16518 13095"
"3028" "12029 16518"
"3029" "17935 15427"
"3030" "11087 13541"
"3031" "12311 11532"
"3032" "16518 14109"
"3033" "13093 1380039533"
"3034" "17625 11344"
"3035" "14687 16513"
"3036" "14687 16870"
"3037" "16657 12058"
"3038" "13514 16508"
"3039" "21692 17324"
"3040" "12598 1380029119"
"3041" "10334 17083"
"3042" "11467 16518"
"3043" "21692 15282"
"3044" "11193 11637"
"3045" "11087 13841"
"3046" "21636 18534"
"3047" "13286 15544"
"3048" "17593 15371"
"3049" "17062 1380006364"
"3050" "19108 16724"
"3051" "16657 13135"
"3052" "11301 17625"
"3053" "12612 17250"
"3054" "16518 15568"
"3055" "10470 10842"
"3056" "18223 16742"
"3057" "1380008275 16518"
"3058" "16769 16657"
"3059" "13514 16724"
"3060" "16769 17062"
"3061" "16657 1380007832"
"3062" "11087 21715"
"3063" "21473 18534"
"3064" "13514 14906"
"3065" "11193 16774"
"3066" "12798 14415"
"3067" "13342 19847"
"3068" "20256 16657"
"3069" "13184 18507"
"3070" "12828 11087"
"3071" "13342 19964"
"3072" "11087 21469"
"3073" "16518 12366"
"3074" "13325 13514"
"3075" "16657 16269"
"3076" "15769 21701"
"3077" "18003 15544"
"3078" "16518 13316"
"3079" "11087 10778"
"3080" "13093 1380003672"
"3081" "10334 20059"
"3082" "16657 10387"
"3083" "21511 16657"
"3084" "13342 12436"
"3085" "11087 11401"
"3086" "16657 10162"
"3087" "17593 13342"
"3088" "11532 14215"
"3089" "12598 17162"
"3090" "10470 16254"
"3091" "13094 12929"
"3092" "13093 11591"
"3093" "21473 20408"
"3094" "1380016436 16518"
"3095" "10578 10334"
"3096" "13342 10732"
"3097" "11193 10470"
"3098" "19108 12982"
"3099" "20421 20059"
"3100" "14607 10321"
"3101" "17250 16518"
"3102" "13514 11911"
"3103" "17593 10361"
"3104" "16518 14328"
"3105" "16518 21632"
"3106" "12612 11728"
"3107" "19532 1380003829"
"3108" "22043 16518"
"3109" "13093 12762"
"3110" "16518 22134"
"3111" "11087 12058"
"3112" "13342 15910"
"3113" "11884 18344"
"3114" "1380018635 14687"
"3115" "16518 19886"
"3116" "11087 17989"
"3117" "13514 16060"
"3118" "14336 13342"
"3119" "13514 13691"
"3120" "17439 13514"
"3121" "15072 20533"
"3122" "11721 21426"
"3123" "11193 14328"
"3124" "16518 12414"
"3125" "19108 16648"
"3126" "11087 21730"
"3127" "15544 10813"
"3128" "16657 15370"
"3129" "10470 11396"
"3130" "12598 17439"
"3131" "13094 11708"
"3132" "16518 11532"
"3133" "11087 12146"
"3134" "13094 12982"
"3135" "18039 10470"
"3136" "10470 13316"
"3137" "10470 12328"
"3138" "18749 14078"
"3139" "10470 18147"
"3140" "16769 17253"
"3141" "18223 22049"
"3142" "21434 10470"
"3143" "14415 18534"
"3144" "19108 18823"
"3145" "18541 14607"
"3146" "16657 12127"
"3147" "13342 10470"
"3148" "10470 10687"
"3149" "11087 22134"
"3150" "12612 1380004680"
"3151" "18223 15769"
"3152" "17593 17194"
"3153" "16657 21533"
"3154" "17625 1380040312"
"3155" "19532 10242"
"3156" "21692 16036"
"3157" "13514 12762"
"3158" "10470 17252"
"3159" "13514 12586"
"3160" "18492 20533"
"3161" "13514 14783"
"3162" "16657 12121"
"3163" "11087 21449"
"3164" "18823 18223"
"3165" "11087 10926"
"3166" "10566 18223"
"3167" "16518 21699"
"3168" "11183 20408"
"3169" "19108 19887"
"3170" "16657 18534"
"3171" "18223 19194"
"3172" "21744 10470"
"3173" "18223 11274"
"3174" "12598 19840"
"3175" "17687 13514"
"3176" "17593 20256"
"3177" "16657 13325"
"3178" "16955 14687"
"3179" "13094 14415"
"3180" "14687 16389"
"3181" "10334 19340"
"3182" "11532 10813"
"3183" "13342 13802"
"3184" "16518 19734"
"3185" "13093 21469"
"3186" "1380032188 16769"
"3187" "13514 12570"
"3188" "13514 21746"
"3189" "12907 18534"
"3190" "19108 19600"
"3191" "14687 16662"
"3192" "18223 18046"
"3193" "20637 16657"
"3194" "18223 17295"
"3195" "13514 12929"
"3196" "12029 11087"
"3197" "16769 16518"
"3198" "18223 11396"
"3199" "17625 17935"
"3200" "13514 10778"
"3201" "13514 16420"
"3202" "12612 16609"
"3203" "10470 14171"
"3204" "1380007832 13514"
"3205" "10798 13514"
"3206" "12598 13691"
"3207" "17625 16407"
"3208" "13094 18046"
"3209" "18223 16648"
"3210" "13802 11721"
"3211" "16518 17380"
"3212" "13802 17625"
"3213" "11490 18534"
"3214" "13342 1380040175"
"3215" "16188 10334"
"3216" "15544 19476"
"3217" "11532 20357"
"3218" "11087 18484"
"3219" "13093 13999"
"3220" "1380016436 17706"
"3221" "17250 10334"
"3222" "19108 17539"
"3223" "11741 16518"
"3224" "17708 13094"
"3225" "10334 12340"
"3226" "11087 13457"
"3227" "17437 17062"
"3228" "12598 19173"
"3229" "20657 16518"
"3230" "10334 16269"
"3231" "18223 18648"
"3232" "13342 12786"
"3233" "11087 20273"
"3234" "13514 12768"
"3235" "19964 14687"
"3236" "18223 14078"
"3237" "19964 14078"
"3238" "17625 19179"
"3239" "11708 15427"
"3240" "13342 10778"
"3241" "19108 10334"
"3242" "17625 19734"
"3243" "11193 13584"
"3244" "13184 13094"
"3245" "12598 12255"
"3246" "16518 12872"
"3247" "17138 16518"
"3248" "14167 18223"
"3249" "18223 19964"
"3250" "18029 18534"
"3251" "16540 14687"
"3252" "13184 10334"
"3253" "10470 1380040312"
"3254" "12612 15194"
"3255" "17593 11601"
"3256" "20431 13342"
"3257" "11193 16188"
"3258" "17324 16518"
"3259" "11193 13007"
"3260" "12598 15439"
"3261" "12598 12165"
"3262" "11087 12570"
"3263" "18223 10789"
"3264" "11087 17303"
"3265" "18370 20059"
"3266" "19774 16657"
"3267" "16657 17698"
"3268" "13093 10928"
"3269" "17625 17163"
"3270" "13093 21656"
"3271" "16518 1380011001"
"3272" "14167 11532"
"3273" "13342 16420"
"3274" "13342 13194"
"3275" "13514 10235"
"3276" "11283 13514"
"3277" "10769 11087"
"3278" "11193 12717"
"3279" "10470 17743"
"3280" "20462 13094"
"3281" "13514 10982"
"3282" "13514 16256"
"3283" "1380032188 16518"
"3284" "21732 10334"
"3285" "11087 14607"
"3286" "1380016436 20049"
"3287" "11193 19650"
"3288" "21657 18534"
"3289" "19108 12414"
"3290" "13514 21510"
"3291" "15974 17625"
"3292" "12598 1380041859"
"3293" "12308 16518"
"3294" "16657 14904"
"3295" "16657 16174"
"3296" "13514 14116"
"3297" "16518 12960"
"3298" "19312 18344"
"3299" "11193 13754"
"3300" "17625 18749"
"3301" "16518 15371"
"3302" "19108 12058"
"3303" "12201 18534"
"3304" "16657 14783"
"3305" "11193 13457"
"3306" "12598 13803"
"3307" "21902 17625"
"3308" "12612 11636"
"3309" "16955 14161"
"3310" "15544 11532"
"3311" "13093 13610"
"3312" "13184 11603"
"3313" "16769 20357"
"3314" "1380041859 13342"
"3315" "19964 10470"
"3316" "10334 21654"
"3317" "12598 17436"
"3318" "13514 19356"
"3319" "11087 1380011001"
"3320" "11270 20408"
"3321" "16518 12040"
"3322" "11721 20024"
"3323" "14556 18534"
"3324" "13287 16769"
"3325" "17593 11986"
"3326" "19108 12138"
"3327" "10470 11925"
"3328" "13342 11675"
"3329" "19476 10334"
"3330" "11911 18344"
"3331" "16518 16278"
"3332" "20533 15220"
"3333" "18039 13514"
"3334" "17062 13854"
"3335" "17625 12144"
"3336" "1380015589 13514"
"3337" "10470 16513"
"3338" "19108 12828"
"3339" "13514 11283"
"3340" "12598 16959"
"3341" "14078 11721"
"3342" "11193 12065"
"3343" "10334 14077"
"3344" "13093 1380023164"
"3345" "11193 16036"
"3346" "11193 16748"
"3347" "19108 16282"
"3348" "10334 1380021964"
"3349" "20025 16657"
"3350" "16657 15660"
"3351" "12598 18648"
"3352" "13514 20273"
"3353" "12570 11721"
"3354" "11087 11225"
"3355" "16769 21511"
"3356" "12598 20273"
"3357" "13514 18963"
"3358" "18370 13342"
"3359" "16518 14932"
"3360" "19108 12328"
"3361" "17625 17365"
"3362" "13514 21889"
"3363" "18223 11779"
"3364" "16518 19356"
"3365" "16657 12635"
"3366" "14078 14932"
"3367" "16657 19683"
"3368" "13514 11603"
"3369" "10334 21730"
"3370" "12526 17625"
"3371" "19108 19179"
"3372" "14993 16518"
"3373" "14078 12775"
"3374" "16769 16110"
"3375" "11193 16407"
"3376" "13462 13514"
"3377" "18223 13854"
"3378" "14162 18534"
"3379" "16657 13316"
"3380" "14687 16036"
"3381" "1380016436 13854"
"3382" "18223 11344"
"3383" "11087 16447"
"3384" "18223 12775"
"3385" "12598 10382"
"3386" "11193 11504"
"3387" "17437 12713"
"3388" "21757 21701"
"3389" "19108 10982"
"3390" "11721 18029"
"3391" "13093 21481"
"3392" "18223 18634"
"3393" "10932 16657"
"3394" "11193 16708"
"3395" "11584 18223"
"3396" "12598 18039"
"3397" "16657 14070"
"3398" "16657 18333"
"3399" "10470 16824"
"3400" "1380040312 17625"
"3401" "20121 11087"
"3402" "17625 1380011001"
"3403" "13514 14791"
"3404" "10470 12768"
"3405" "11574 18534"
"3406" "1380029119 16518"
"3407" "15544 20357"
"3408" "19108 10162"
"3409" "19964 16769"
"3410" "13980 13514"
"3411" "13514 13060"
"3412" "19108 13841"
"3413" "11193 11641"
"3414" "14687 14070"
"3415" "13212 16518"
"3416" "18007 16769"
"3417" "13093 11741"
"3418" "1380040312 18344"
"3419" "10470 13901"
"3420" "13342 1380006328"
"3421" "10470 16060"
"3422" "17625 15660"
"3423" "20533 21541"
"3424" "19108 12255"
"3425" "13093 12436"
"3426" "16518 20148"
"3427" "19108 19964"
"3428" "14687 1380040175"
"3429" "16657 19879"
"3430" "13184 1380011001"
"3431" "13093 16447"
"3432" "13514 17295"
"3433" "12906 10470"
"3434" "14168 16657"
"3435" "16657 1380032188"
"3436" "13342 14151"
"3437" "1380026611 18223"
"3438" "10470 17679"
"3439" "15910 20408"
"3440" "12598 19650"
"3441" "10334 10379"
"3442" "12598 21510"
"3443" "14078 1380015589"
"3444" "11193 15194"
"3445" "14687 22134"
"3446" "11087 14161"
"3447" "11087 13610"
"3448" "12598 14607"
"3449" "18365 11721"
"3450" "13094 18826"
"3451" "21730 16657"
"3452" "19476 17625"
"3453" "12598 17650"
"3454" "1380009254 13094"
"3455" "16518 16546"
"3456" "14078 15942"
"3457" "21692 14440"
"3458" "1380029119 13094"
"3459" "16546 13514"
"3460" "21741 14687"
"3461" "13035 13094"
"3462" "13342 21656"
"3463" "12598 14397"
"3464" "12612 16801"
"3465" "16657 10026"
"3466" "21692 18322"
"3467" "13094 14791"
"3468" "16499 20533"
"3469" "13514 14974"
"3470" "19532 12029"
"3471" "1380015589 16518"
"3472" "16657 12823"
"3473" "14185 20059"
"3474" "11087 1380018635"
"3475" "14078 19565"
"3476" "14078 11846"
"3477" "10470 19356"
"3478" "14687 19695"
"3479" "13094 11396"
"3480" "13514 10242"
"3481" "12598 11601"
"3482" "13514 11971"
"3483" "13342 21540"
"3484" "10798 15427"
"3485" "16518 19565"
"3486" "16657 21741"
"3487" "13093 20025"
"3488" "14167 12612"
"3489" "17437 21900"
"3490" "16518 12640"
"3491" "13514 20232"
"3492" "17437 10334"
"3493" "21703 18344"
"3494" "13342 12768"
"3495" "19108 11286"
"3496" "16657 12328"
"3497" "12598 16183"
"3498" "10470 16662"
"3499" "15910 13094"
"3500" "10334 20431"
"3501" "1380006364 16060"
"3502" "17625 18684"
"3503" "16657 18007"
"3504" "21473 14078"
"3505" "11675 13514"
"3506" "16508 16657"
"3507" "12526 13514"
"3508" "11087 13060"
"3509" "20025 11087"
"3510" "13514 10842"
"3511" "1380040312 14078"
"3512" "17593 17241"
"3513" "14502 17436"
"3514" "13093 12135"
"3515" "19108 17797"
"3516" "17437 13973"
"3517" "13094 11344"
"3518" "17062 15544"
"3519" "13094 19847"
"3520" "19108 21757"
"3521" "16518 12586"
"3522" "16518 11270"
"3523" "12598 17122"
"3524" "17593 17269"
"3525" "20533 16110"
"3526" "19532 11721"
"3527" "17593 13098"
"3528" "10334 15875"
"3529" "10470 10566"
"3530" "19236 13514"
"3531" "19212 16769"
"3532" "13514 19476"
"3533" "17625 12437"
"3534" "1380040312 10207"
"3535" "11087 11301"
"3536" "13514 1380026611"
"3537" "13514 12872"
"3538" "15544 19128"
"3539" "11087 16648"
"3540" "10334 10687"
"3541" "20533 16389"
"3542" "11193 17165"
"3543" "16540 11087"
"3544" "17625 16724"
"3545" "21473 16518"
"3546" "12598 12570"
"3547" "13247 16657"
"3548" "16518 20340"
"3549" "11532 18826"
"3550" "1380004670 18223"
"3551" "12598 1380008275"
"3552" "12598 13001"
"3553" "16657 19212"
"3554" "10846 18223"
"3555" "19348 12612"
"3556" "17625 17254"
"3557" "12598 21903"
"3558" "17593 18352"
"3559" "14884 10470"
"3560" "11087 18749"
"3561" "13093 12340"
"3562" "10334 20256"
"3563" "12570 18534"
"3564" "16657 12570"
"3565" "1380008275 20059"
"3566" "13514 17539"
"3567" "1380006364 18344"
"3568" "14078 15555"
"3569" "15544 12823"
"3570" "12918 10470"
"3571" "14415 13342"
"3572" "16657 18033"
"3573" "13035 16518"
"3574" "12598 17923"
"3575" "16733 16769"
"3576" "10334 16662"
"3577" "13287 18223"
"3578" "10470 12775"
"3579" "12598 21754"
"3580" "16518 18751"
"3581" "17324 11532"
"3582" "1380030420 18344"
"3583" "1380009254 14415"
"3584" "15403 12612"
"3585" "17687 16518"
"3586" "16955 12830"
"3587" "16657 15581"
"3588" "16657 11504"
"3589" "11087 12868"
"3590" "17437 1380018635"
"3591" "13342 17537"
"3592" "1380040312 10470"
"3593" "1380032188 18534"
"3594" "21657 1380016436"
"3595" "19108 16271"
"3596" "16657 10842"
"3597" "19108 21838"
"3598" "13514 11161"
"3599" "12598 1380008113"
"3600" "14155 18223"
"3601" "16518 13247"
"3602" "19476 14415"
"3603" "13973 20533"
"3604" "10470 14415"
"3605" "13093 17436"
"3606" "13669 18223"
"3607" "13194 13342"
"3608" "10470 20027"
"3609" "14687 1380008113"
"3610" "20025 20059"
"3611" "12308 13514"
"3612" "18223 15021"
"3613" "18223 12249"
"3614" "14012 18223"
"3615" "10470 10917"
"3616" "13342 11568"
"3617" "20121 20059"
"3618" "13093 18346"
"3619" "13514 10981"
"3620" "14078 1380040175"
"3621" "21741 13094"
"3622" "17062 13589"
"3623" "14078 12640"
"3624" "13212 10470"
"3625" "11620 13514"
"3626" "21692 1380003672"
"3627" "11087 13035"
"3628" "1380016436 10334"
"3629" "19108 12153"
"3630" "13342 11584"
"3631" "16518 21838"
"3632" "17437 16769"
"3633" "11193 10769"
"3634" "11087 10732"
"3635" "13093 12139"
"3636" "14687 11344"
"3637" "14056 17062"
"3638" "16657 16959"
"3639" "17593 14993"
"3640" "19108 15555"
"3641" "11708 16769"
"3642" "10334 13669"
"3643" "13514 19779"
"3644" "10334 15942"
"3645" "19108 10470"
"3646" "18223 17439"
"3647" "10470 10162"
"3648" "16518 10842"
"3649" "13514 12631"
"3650" "11193 19340"
"3651" "13184 16774"
"3652" "17437 16116"
"3653" "12244 18344"
"3654" "17625 19334"
"3655" "10804 11532"
"3656" "10470 15094"
"3657" "10687 13094"
"3658" "15544 10566"
"3659" "11574 13514"
"3660" "14687 17365"
"3661" "10334 21461"
"3662" "16657 13911"
"3663" "11532 11467"
"3664" "16955 12436"
"3665" "15544 1380016436"
"3666" "19108 13980"
"3667" "10481 18223"
"3668" "16870 17436"
"3669" "21692 16518"
"3670" "10334 13287"
"3671" "13342 21904"
"3672" "16657 12138"
"3673" "18223 21511"
"3674" "11490 14078"
"3675" "16518 21640"
"3676" "11532 21636"
"3677" "21449 11087"
"3678" "13342 12249"
"3679" "21426 13094"
"3680" "13094 14687"
"3681" "10334 20533"
"3682" "18025 16518"
"3683" "17062 21905"
"3684" "17593 14974"
"3685" "16657 18823"
"3686" "15544 17250"
"3687" "16657 19749"
"3688" "13342 12788"
"3689" "13514 1380030419"
"3690" "12311 13754"
"3691" "14167 1380016436"
"3692" "11087 15022"
"3693" "14687 11135"
"3694" "18485 17625"
"3695" "13342 10981"
"3696" "19108 16295"
"3697" "13184 21641"
"3698" "18223 1380018754"
"3699" "15544 21750"
"3700" "16657 13212"
"3701" "13093 16774"
"3702" "13342 14155"
"3703" "16472 20408"
"3704" "16769 19312"
"3705" "17593 18634"
"3706" "16518 16472"
"3707" "10470 21744"
"3708" "19108 1380024985"
"3709" "12598 1380016436"
"3710" "11087 21632"
"3711" "13241 17436"
"3712" "10470 21630"
"3713" "12598 19169"
"3714" "10470 12930"
"3715" "16518 1380022404"
"3716" "15660 13514"
"3717" "16769 14687"
"3718" "11675 14078"
"3719" "16153 14687"
"3720" "10914 18223"
"3721" "12598 21514"
"3722" "13514 21833"
"3723" "18223 12874"
"3724" "10470 14151"
"3725" "17934 13514"
"3726" "11193 13194"
"3727" "17429 13514"
"3728" "21534 16518"
"3729" "11193 11532"
"3730" "16508 18223"
"3731" "10334 18152"
"3732" "16472 18223"
"3733" "13898 16518"
"3734" "13457 13094"
"3735" "10567 13342"
"3736" "11087 15481"
"3737" "10470 16116"
"3738" "13093 13070"
"3739" "17062 15691"
"3740" "16657 17708"
"3741" "13514 14151"
"3742" "13514 20027"
"3743" "13094 15056"
"3744" "10334 19779"
"3745" "19108 12965"
"3746" "20657 1380016436"
"3747" "12598 1380004680"
"3748" "10470 13060"
"3749" "14687 13669"
"3750" "21657 18223"
"3751" "16518 14928"
"3752" "1380009254 17436"
"3753" "17593 19565"
"3754" "21437 10470"
"3755" "13093 21654"
"3756" "12598 21740"
"3757" "16657 17923"
"3758" "13541 11087"
"3759" "16518 11283"
"3760" "16657 12906"
"3761" "10334 13854"
"3762" "21641 11721"
"3763" "10470 13358"
"3764" "17625 21715"
"3765" "22149 10470"
"3766" "19108 1380012230"
"3767" "16518 10349"
"3768" "19886 18534"
"3769" "16518 16110"
"3770" "21905 16657"
"3771" "10334 16116"
"3772" "11532 19600"
"3773" "20270 20408"
"3774" "19108 17806"
"3775" "15194 1380016436"
"3776" "16518 16609"
"3777" "17593 10566"
"3778" "17625 12691"
"3779" "17593 18007"
"3780" "13514 13351"
"3781" "11274 18344"
"3782" "17062 11721"
"3783" "19108 10928"
"3784" "16518 21473"
"3785" "13093 14544"
"3786" "1380016012 20533"
"3787" "14687 20533"
"3788" "19108 18451"
"3789" "10470 1380029119"
"3790" "10470 14932"
"3791" "1380016436 18823"
"3792" "1380030420 16518"
"3793" "11283 13342"
"3794" "13514 18652"
"3795" "14078 21530"
"3796" "13514 11568"
"3797" "13093 12788"
"3798" "10932 16518"
"3799" "1380034700 20408"
"3800" "11087 10235"
"3801" "16518 13835"
"3802" "12612 12965"
"3803" "12612 12424"
"3804" "11193 16845"
"3805" "10058 10470"
"3806" "13342 17138"
"3807" "1380006364 17625"
"3808" "13514 19964"
"3809" "16657 10982"
"3810" "13292 11087"
"3811" "17437 20049"
"3812" "11087 11182"
"3813" "20092 10470"
"3814" "16657 17627"
"3815" "17593 12249"
"3816" "10470 12144"
"3817" "19108 17365"
"3818" "18223 13358"
"3819" "12029 18223"
"3820" "19312 10470"
"3821" "18855 18223"
"3822" "13212 14078"
"3823" "21743 18344"
"3824" "1380026611 13514"
"3825" "13514 16278"
"3826" "10470 13095"
"3827" "12598 17625"
"3828" "12598 20270"
"3829" "19108 13541"
"3830" "11863 18223"
"3831" "17162 16657"
"3832" "10334 13973"
"3833" "10334 20357"
"3834" "11467 18223"
"3835" "11193 17413"
"3836" "16657 16407"
"3837" "21838 18534"
"3838" "15833 13342"
"3839" "13514 11183"
"3840" "16769 15568"
"3841" "17728 16955"
"3842" "22123 18344"
"3843" "21692 1380030458"
"3844" "12598 1380023489"
"3845" "1380030420 13514"
"3846" "18025 18344"
"3847" "12598 14276"
"3848" "10470 19798"
"3849" "14687 13287"
"3850" "13093 21473"
"3851" "11863 18534"
"3852" "10470 21655"
"3853" "13541 18223"
"3854" "10798 18223"
"3855" "16657 12799"
"3856" "16870 19549"
"3857" "14687 11601"
"3858" "12598 1380016012"
"3859" "11087 16801"
"3860" "16518 10577"
"3861" "13514 1380023164"
"3862" "18223 19549"
"3863" "12598 16733"
"3864" "14385 18534"
"3865" "14078 14161"
"3866" "11193 12079"
"3867" "13514 22033"
"3868" "1380006364 11532"
"3869" "14687 19178"
"3870" "19108 12049"
"3871" "11087 1380027746"
"3872" "13514 14928"
"3873" "21703 1380008113"
"3874" "10470 10189"
"3875" "13093 14168"
"3876" "13093 11721"
"3877" "13342 11284"
"3878" "16657 11883"
"3879" "19128 17625"
"3880" "12798 18223"
"3881" "20346 16657"
"3882" "10334 14282"
"3883" "10470 11135"
"3884" "1380018754 14415"
"3885" "12598 17408"
"3886" "17625 17138"
"3887" "13342 21740"
"3888" "11087 13999"
"3889" "18223 12437"
"3890" "13342 13466"
"3891" "12598 16801"
"3892" "18223 10850"
"3893" "13514 19312"
"3894" "1380016436 1380027746"
"3895" "16518 12111"
"3896" "17625 21905"
"3897" "15371 18223"
"3898" "12598 11261"
"3899" "15544 12255"
"3900" "10334 12249"
"3901" "19108 13325"
"3902" "18749 14687"
"3903" "12311 12904"
"3904" "12570 16518"
"3905" "11087 14274"
"3906" "16769 15220"
"3907" "10470 11308"
"3908" "11087 12851"
"3909" "12598 12788"
"3910" "16769 19179"
"3911" "10470 21458"
"3912" "18223 20431"
"3913" "19532 12436"
"3914" "13514 15282"
"3915" "17593 20637"
"3916" "18351 14078"
"3917" "12598 12906"
"3918" "16657 21540"
"3919" "11193 12190"
"3920" "14687 10511"
"3921" "17437 17848"
"3922" "16657 15413"
"3923" "21469 16769"
"3924" "13094 21473"
"3925" "10470 22037"
"3926" "16657 17649"
"3927" "16657 12736"
"3928" "11087 17439"
"3929" "11193 14791"
"3930" "18223 14109"
"3931" "11087 19902"
"3932" "10470 19964"
"3933" "17437 16389"
"3934" "13093 14039"
"3935" "10470 13999"
"3936" "19108 11591"
"3937" "13669 13514"
"3938" "13342 17324"
"3939" "17593 14242"
"3940" "16657 16420"
"3941" "11590 18344"
"3942" "15544 18351"
"3943" "21783 17625"
"3944" "13093 14502"
"3945" "16657 1380030458"
"3946" "13514 10914"
"3947" "10470 13900"
"3948" "14687 10591"
"3949" "10778 18344"
"3950" "11193 11323"
"3951" "16518 13358"
"3952" "12799 18344"
"3953" "14576 16518"
"3954" "13093 12982"
"3955" "16518 17122"
"3956" "10470 13608"
"3957" "19683 18344"
"3958" "14687 10687"
"3959" "12612 11846"
"3960" "12828 14687"
"3961" "10470 10852"
"3962" "16657 16330"
"3963" "16657 13392"
"3964" "11891 16657"
"3965" "21692 15427"
"3966" "11584 17062"
"3967" "16518 1380024985"
"3968" "11087 12823"
"3969" "13514 21649"
"3970" "12598 1380026067"
"3971" "18684 19532"
"3972" "13514 19774"
"3973" "13514 12144"
"3974" "18048 11087"
"3975" "15452 1380016436"
"3976" "16657 12929"
"3977" "18223 12788"
"3978" "11193 10510"
"3979" "19108 21649"
"3980" "1380016436 20123"
"3981" "10334 15282"
"3982" "13342 17679"
"3983" "11193 10507"
"3984" "13514 17408"
"3985" "17155 10207"
"3986" "14687 21437"
"3987" "10470 17649"
"3988" "10470 18039"
"3989" "10566 14687"
"3990" "10470 16546"
"3991" "11087 11574"
"3992" "16657 18184"
"3993" "13514 1380004680"
"3994" "13514 16546"
