observations,TravelTime,startNodeID,endNodeID,interval
1,770,20503,13935,2010-04-08 21:10:00
2,360,20381,19179,2010-02-08 08:15:00
1,179,12448,12448,2010-04-08 10:55:00
4,542,1380009311,1380009311,2010-04-08 05:15:00
2,852,17728,19108,2010-05-08 02:25:00
8,789,16741,15984,2010-05-08 11:45:00
1,680,15152,14988,2010-02-08 00:40:00
3,866,17048,18733,2010-04-08 10:40:00
1,664,13854,15498,2010-05-08 20:50:00
1,551,14170,17083,2010-04-08 13:50:00
1,1603,19650,11434,2010-05-08 20:40:00
1,1112,19964,17150,2010-02-08 15:40:00
2,727,16648,18822,2010-02-08 19:45:00
2,210,14443,12896,2010-05-08 12:30:00
1,780,1380034174,19926,2010-03-08 16:45:00
2,541,13035,12768,2010-05-08 19:45:00
1,747,14993,10852,2010-05-08 06:55:00
1,916,21238,21238,2010-03-08 16:15:00
1,1136,14443,10934,2010-03-08 16:15:00
4,2249,21238,16767,2010-04-08 12:05:00
1,542,21238,21238,2010-04-08 12:30:00
34,644.7058823529,1380009311,1380009311,2010-02-08 00:15:00
1,909,1380005155,16855,2010-05-08 21:35:00
1,676,16741,22015,2010-02-08 20:00:00
1,722,21462,15492,2010-05-08 11:50:00
1,305,1380009311,1380009311,2010-03-08 03:45:00
2,180,20365,17537,2010-02-08 15:40:00
1,1039,19334,12026,2010-05-08 23:10:00
1,299,13035,10046,2010-04-08 02:00:00
2,1081,13039,10914,2010-05-08 14:30:00
1,384,12249,18147,2010-02-08 11:50:00
1,542,14409,16341,2010-02-08 21:20:00
1,951,21448,14720,2010-02-08 23:30:00
1,374,14170,16295,2010-04-08 17:30:00
1,368,1380033276,10580,2010-03-08 23:00:00
2,1177,21238,17324,2010-03-08 00:00:00
4,363,15292,11251,2010-05-08 19:15:00
1,365,1380036138,12759,2010-02-08 09:45:00
2,721,13312,17192,2010-02-08 15:15:00
1,397,17678,17678,2010-03-08 02:05:00
2,956,1380039004,16186,2010-02-08 12:35:00
1,919,12244,21214,2010-03-08 18:05:00
1,448,15292,14720,2010-04-08 00:35:00
8,873,17147,13762,2010-03-08 13:00:00
1,721,17848,17083,2010-03-08 08:55:00
2,725,18484,17151,2010-03-08 18:15:00
1,359,15560,12146,2010-03-08 17:50:00
1,791,17901,17775,2010-03-08 07:40:00
1,585,17891,11516,2010-03-08 16:35:00
1,1008,21242,16668,2010-05-08 00:30:00
2,369,12872,10375,2010-03-08 23:15:00
1,698,17769,19065,2010-03-08 23:15:00
1,547,18507,12762,2010-02-08 09:40:00
1,1871,1380034174,20892,2010-05-08 17:25:00
2,837,21541,18329,2010-04-08 06:15:00
1,183,1380039057,15703,2010-03-08 14:50:00
1,217,1380012824,1380012824,2010-03-08 21:05:00
1,1063,14409,19175,2010-04-08 11:00:00
2,539,17341,17638,2010-05-08 18:40:00
1,819,21515,15961,2010-05-08 16:00:00
2,182,16648,16278,2010-04-08 09:50:00
4,361,15417,18730,2010-03-08 18:30:00
5,530,17679,12159,2010-04-08 15:50:00
1,629,21892,14348,2010-02-08 17:40:00
1,791,20382,14271,2010-05-08 13:45:00
100,360,12728,12728,2010-02-08 08:40:00
2,659,17048,17775,2010-02-08 09:50:00
1,1084,13589,15168,2010-03-08 22:00:00
1,846,18451,17671,2010-02-08 20:35:00
1,1440,21632,12492,2010-03-08 13:00:00
1,1573,20481,11251,2010-02-08 18:50:00
1,338,21917,21917,2010-03-08 19:00:00
1,362,16741,12929,2010-02-08 14:30:00
1,730,1380003829,19312,2010-05-08 12:35:00
4,726,1380009311,11591,2010-05-08 23:30:00
1,605,11373,13688,2010-03-08 10:25:00
2,182,14932,12139,2010-04-08 11:15:00
4,183,12249,14337,2010-03-08 23:20:00
2,871,12366,11386,2010-03-08 14:40:00
3,1903,17679,14916,2010-05-08 18:20:00
2,731,15220,20481,2010-04-08 12:15:00
4,253,16741,14939,2010-03-08 15:55:00
1,181,21462,13316,2010-03-08 14:40:00
1,181,1380012823,19671,2010-05-08 19:50:00
1,543,15559,17147,2010-05-08 22:25:00
1,666,18558,14703,2010-04-08 21:05:00
1,546,13241,21695,2010-02-08 16:20:00
1,1485,17104,18267,2010-05-08 13:55:00
4,1006,21238,12414,2010-02-08 12:05:00
1,1264,13854,18866,2010-02-08 14:30:00
1,724,1380006657,16733,2010-03-08 07:50:00
2,894,1380030458,21214,2010-03-08 18:15:00
2,551,21331,10543,2010-04-08 20:05:00
2,869,21152,17450,2010-04-08 22:30:00
2,359,16648,16295,2010-03-08 20:35:00
2,1722,16741,17605,2010-04-08 18:20:00
3,865,1380023164,10655,2010-03-08 15:30:00
3,943,21221,21845,2010-02-08 10:05:00
1,1080,19324,22130,2010-03-08 18:15:00
1,362,14651,16278,2010-03-08 12:45:00
1,317,21541,18147,2010-03-08 03:15:00
2,481,19558,11251,2010-03-08 14:00:00
1,181,10058,17083,2010-03-08 14:40:00
2,184,12249,14337,2010-02-08 20:55:00
1,931,13312,14720,2010-03-08 06:10:00
2,362,12249,12762,2010-03-08 18:55:00
4,1446,21238,21238,2010-05-08 14:40:00
2,186,16741,16741,2010-02-08 13:25:00
1,641,15879,11251,2010-03-08 14:05:00
1,365,1380002049,12893,2010-03-08 14:50:00
1,516,21605,19926,2010-04-08 20:10:00
1,1712,21917,20187,2010-03-08 16:25:00
2,1676,15220,20892,2010-03-08 18:30:00
1,2503,1380009311,20892,2010-04-08 23:10:00
1,730,12249,15817,2010-04-08 19:10:00
1,723,13229,10938,2010-03-08 09:05:00
2,918,1380012824,18862,2010-03-08 18:35:00
3,1656,11821,12272,2010-02-08 15:35:00
1,364,17393,12135,2010-03-08 11:25:00
4,324,1380034898,16546,2010-04-08 15:25:00
1,227,16739,12617,2010-03-08 22:25:00
1,1039,17461,20496,2010-05-08 06:50:00
1,663,13179,10705,2010-02-08 19:45:00
1,450,20235,12159,2010-02-08 18:40:00
6,1002,21238,10687,2010-02-08 22:00:00
10,199.8,21238,21238,2010-05-08 00:05:00
1,689,21238,12649,2010-03-08 19:40:00
1,181,20365,20365,2010-03-08 10:10:00
2,493,11529,16092,2010-02-08 11:45:00
6,545,20273,18648,2010-04-08 19:00:00
1,778,21217,13688,2010-02-08 16:35:00
2,504,10618,12159,2010-03-08 22:10:00
1,769,19749,20586,2010-04-08 15:00:00
1,306,18053,12158,2010-05-08 09:50:00
2,360,13302,16278,2010-04-08 21:00:00
4,544,10618,12159,2010-04-08 12:00:00
1,249,21656,17283,2010-04-08 22:45:00
1,394,19108,17450,2010-04-08 02:30:00
2,793,16741,17450,2010-02-08 16:00:00
3,1604,11821,13937,2010-04-08 15:25:00
9,705,18558,13833,2010-05-08 21:55:00
4,1266,1380029334,1380029334,2010-04-08 11:55:00
4,181,16741,14161,2010-04-08 15:50:00
2,1631,15220,10841,2010-03-08 13:00:00
1,759,14443,12648,2010-02-08 11:50:00
1,184,12159,16748,2010-03-08 13:40:00
1,832,21977,10046,2010-03-08 05:40:00
1,1029,11601,18866,2010-03-08 18:30:00
3,548,16741,15618,2010-02-08 14:30:00
2,951,21238,15220,2010-03-08 21:00:00
1,1275,21238,21238,2010-05-08 20:10:00
1,363,1380009311,1380009311,2010-04-08 16:35:00
2,1183,21238,14940,2010-05-08 12:40:00
2,1145,17200,19327,2010-03-08 21:30:00
1,494,19337,14139,2010-02-08 10:45:00
2,545,16169,18648,2010-04-08 09:05:00
1,933,15285,14610,2010-02-08 22:10:00
1,1460,17200,11522,2010-03-08 07:05:00
1,384,11728,14070,2010-02-08 07:05:00
1,184,18184,12768,2010-05-08 08:20:00
1,1345,20365,10467,2010-04-08 18:45:00
1,590,12351,14916,2010-04-08 04:35:00
1,722,16169,17073,2010-04-08 19:30:00
4,547,21238,21238,2010-05-08 12:50:00
4,915,1380009311,12601,2010-04-08 02:25:00
1,2134,1380005716,12878,2010-02-08 08:20:00
1,363,1380015589,16499,2010-02-08 16:25:00
3,373,16741,18147,2010-02-08 17:25:00
3,788,16173,20273,2010-03-08 16:45:00
1,1511,20759,12039,2010-02-08 15:40:00
1,1448,14231,11295,2010-05-08 10:35:00
1,1515,21221,13325,2010-03-08 17:35:00
1,184,12892,1380005609,2010-02-08 07:45:00
1,828,10558,10024,2010-02-08 12:30:00
3,1104,20273,17201,2010-04-08 21:05:00
6,542,1380009311,11863,2010-03-08 02:45:00
1,725,20481,10928,2010-03-08 16:40:00
2,822,15170,10750,2010-04-08 16:55:00
2,1231,15285,12893,2010-02-08 22:25:00
1,179,10024,16186,2010-04-08 19:55:00
1,338,20273,12448,2010-03-08 21:30:00
2,337,17104,11522,2010-03-08 21:05:00
1,637,21462,21685,2010-04-08 14:45:00
1,1052,13095,11251,2010-03-08 21:45:00
1,547,15170,11863,2010-03-08 19:40:00
1,179,20273,13457,2010-04-08 12:40:00
1,185,15910,11736,2010-03-08 12:40:00
1,481,14443,12366,2010-03-08 00:00:00
2,1460,14993,11522,2010-04-08 15:50:00
5,1117,21977,11522,2010-05-08 17:20:00
1,2111,1380036646,14372,2010-02-08 19:00:00
4,897,1380032143,11900,2010-03-08 18:15:00
1,364,13286,17165,2010-02-08 12:45:00
5,1195,21242,17638,2010-04-08 08:35:00
1,1780,19964,13700,2010-05-08 22:25:00
1,368,1380012823,14386,2010-02-08 20:30:00
1,937,21166,13098,2010-02-08 18:55:00
1,1136,21217,14430,2010-02-08 22:25:00
2,243,17104,17484,2010-04-08 13:05:00
2,1428,17106,20273,2010-04-08 08:30:00
1,1056,21238,21238,2010-03-08 15:35:00
2,523,14034,17083,2010-03-08 14:50:00
2,283,13945,12041,2010-03-08 08:25:00
1,1383,17165,17472,2010-03-08 09:40:00
2,360,12366,12308,2010-02-08 11:25:00
1,1271,19964,11821,2010-05-08 14:15:00
1,360,12444,13731,2010-04-08 00:15:00
1,1355,13809,12206,2010-03-08 13:20:00
1,1084,12930,21540,2010-02-08 14:55:00
2,361,17706,12574,2010-03-08 13:05:00
3,181,17324,10804,2010-05-08 13:35:00
1,642,15220,13178,2010-05-08 21:20:00
1,1493,20273,18308,2010-05-08 21:15:00
2,1424,12249,11833,2010-04-08 07:05:00
3,299,21238,13229,2010-03-08 16:05:00
1,533,10558,11532,2010-04-08 14:35:00
1,544,21541,13069,2010-02-08 21:05:00
1,547,15417,16876,2010-02-08 13:30:00
5,729,11821,15688,2010-02-08 01:05:00
1,537,17165,21541,2010-05-08 15:30:00
1,903,14350,16588,2010-05-08 13:35:00
1,900,21238,11863,2010-05-08 12:05:00
1,1081,12366,11454,2010-05-08 22:20:00
5,999,21238,12041,2010-05-08 20:40:00
1,362,11284,17359,2010-04-08 08:30:00
3,824,14443,12893,2010-02-08 23:40:00
1,976,18934,16885,2010-02-08 19:15:00
1,1082,13251,19922,2010-03-08 15:15:00
2,363,18147,19355,2010-05-08 12:05:00
1,541,10163,20585,2010-05-08 12:20:00
3,1201,13541,21214,2010-02-08 08:30:00
1,185,21176,15258,2010-02-08 21:45:00
144,179,1380009311,1380009311,2010-02-08 10:55:00
1,552,21879,18844,2010-04-08 15:20:00
9,368,21238,21238,2010-04-08 11:50:00
1,1343,21217,13980,2010-04-08 21:30:00
1,546,1380029334,1380029334,2010-03-08 12:25:00
1,1802,16648,12886,2010-03-08 16:55:00
1,364,14504,11833,2010-03-08 12:55:00
8,184,14443,14109,2010-04-08 01:10:00
1,986,21221,10543,2010-05-08 12:35:00
1,880,14116,18703,2010-05-08 20:10:00
1,363,22015,17165,2010-02-08 09:10:00
2,662,17324,12159,2010-02-08 14:10:00
1,1083,12366,10489,2010-02-08 12:50:00
1,1617,21217,15808,2010-05-08 08:35:00
1,726,17537,1380013474,2010-03-08 10:55:00
1,1097,19108,1380029334,2010-02-08 10:25:00
1,363,10334,19780,2010-02-08 09:00:00
3,2012,21977,19327,2010-03-08 06:55:00
1,694,11949,13911,2010-03-08 21:45:00
1,184,19749,14337,2010-02-08 16:25:00
7,908,10058,13542,2010-04-08 19:55:00
1,547,19964,15427,2010-02-08 18:25:00
2,642,10024,17192,2010-03-08 19:30:00
1,645,16741,12648,2010-03-08 13:45:00
1,541,1380009311,1380009311,2010-02-08 20:35:00
2,530,1380009311,11863,2010-02-08 04:35:00
4,779,21238,15415,2010-02-08 00:10:00
1,822,16759,10580,2010-04-08 00:10:00
1,1377,10026,21222,2010-04-08 11:40:00
4,544,1380009311,1380009311,2010-02-08 14:30:00
100,547,12728,12728,2010-02-08 19:15:00
1,986,21238,17006,2010-03-08 12:25:00
2,989,12249,18848,2010-02-08 01:30:00
1,1267,13332,11318,2010-02-08 17:50:00
1,919,20154,15960,2010-05-08 18:45:00
1,184,20235,14215,2010-02-08 09:45:00
18,1050,21238,20496,2010-03-08 16:10:00
2,1895,16497,20586,2010-05-08 08:15:00
2,418,10558,16039,2010-03-08 08:00:00
2,302,21028,10951,2010-04-08 10:10:00
2,1253,13926,14134,2010-03-08 12:55:00
1,182,15292,14566,2010-05-08 08:55:00
2,1543,12930,14720,2010-03-08 20:00:00
3,361,16741,15153,2010-02-08 13:50:00
1,1048,1380019401,21541,2010-02-08 20:00:00
4,551,21242,21242,2010-03-08 06:50:00
1,503,20235,12169,2010-05-08 21:40:00
2,1301,21242,14617,2010-02-08 20:05:00
2,727,1380009311,10579,2010-03-08 19:30:00
1,894,16116,17394,2010-02-08 23:10:00
1,720,16169,12786,2010-03-08 10:00:00
4,545,1380009311,1380009311,2010-04-08 04:20:00
1,179,19964,16241,2010-02-08 14:20:00
3,421,13128,13980,2010-02-08 22:20:00
2,587,17122,11971,2010-05-08 12:15:00
1,556,16036,1380009311,2010-03-08 17:20:00
1,428,10058,16278,2010-03-08 16:45:00
11,1587,14443,18733,2010-05-08 02:35:00
1,721,1380007832,1380027702,2010-05-08 08:30:00
1,805,19749,11251,2010-04-08 08:20:00
2,553,15390,13639,2010-04-08 13:10:00
1,725,21242,16120,2010-04-08 07:10:00
2,852,1380012823,13740,2010-04-08 17:25:00
3,725,12249,15578,2010-02-08 19:30:00
1,806,1380026241,12648,2010-02-08 13:00:00
2,1080,21217,12134,2010-02-08 20:55:00
1,309,18076,21234,2010-04-08 14:40:00
1,358,13687,17147,2010-05-08 18:35:00
1,794,12132,18848,2010-02-08 08:25:00
1,1611,16648,12896,2010-04-08 09:40:00
3,1081,18558,13833,2010-02-08 19:35:00
2,705,13854,18061,2010-05-08 08:35:00
8,1515,21977,20273,2010-05-08 22:20:00
100,183,12728,12728,2010-04-08 22:05:00
4,364,20273,13803,2010-03-08 11:20:00
1,402,21741,17359,2010-04-08 08:50:00
1,729,21238,15688,2010-05-08 06:40:00
2,1298,21217,1380027702,2010-04-08 13:15:00
3,183,21746,16448,2010-02-08 12:00:00
1,593,12049,19128,2010-04-08 17:15:00
3,1196,21221,17496,2010-04-08 07:25:00
1,724,12982,10162,2010-03-08 19:30:00
1,1433,21242,14665,2010-03-08 23:00:00
9,125,21977,21977,2010-05-08 21:45:00
1,544,12982,21636,2010-02-08 16:55:00
1,1024,11836,10655,2010-03-08 22:00:00
1,417,15300,17638,2010-05-08 06:30:00
1,696,19472,13980,2010-04-08 19:55:00
1,684,12249,12617,2010-03-08 03:55:00
1,186,15910,12366,2010-04-08 09:50:00
3,1084,21238,13989,2010-05-08 06:20:00
1,630,20273,12648,2010-04-08 22:55:00
1,723,21054,20440,2010-04-08 08:40:00
2,1601,1380026390,18627,2010-05-08 21:40:00
1,973,21217,14542,2010-02-08 08:30:00
1,180,13854,19240,2010-05-08 20:10:00
1,726,21238,21238,2010-02-08 22:20:00
1,360,10982,16186,2010-05-08 03:25:00
2,180,21645,11590,2010-03-08 15:25:00
1,181,20481,20481,2010-04-08 14:20:00
12,182,14443,12896,2010-05-08 03:50:00
1,833,16036,11251,2010-03-08 05:40:00
1,1027,1380012027,17870,2010-05-08 12:20:00
15,188,17147,12762,2010-05-08 15:45:00
1,181,20660,17363,2010-04-08 16:45:00
1,646,14450,15553,2010-04-08 17:20:00
1,364,21305,10695,2010-04-08 17:20:00
1,544,20003,18866,2010-03-08 01:20:00
1,182,20154,11133,2010-04-08 13:35:00
1,589,18039,21541,2010-03-08 22:40:00
1,1213,21242,14170,2010-04-08 16:20:00
1,1096,21217,15984,2010-04-08 01:00:00
2,496,1380034174,11805,2010-05-08 11:35:00
3,543,14443,16331,2010-05-08 21:05:00
3,1144,18558,18333,2010-05-08 10:10:00
1,178,10813,18033,2010-02-08 17:00:00
5,919,15170,11251,2010-05-08 14:55:00
1,530,12129,14348,2010-04-08 20:20:00
1,476,20286,18733,2010-04-08 08:25:00
2,848,1380009311,14139,2010-04-08 20:05:00
1,884,13058,19175,2010-02-08 06:25:00
3,544,15170,15688,2010-04-08 19:20:00
1,2431,18558,14988,2010-03-08 17:15:00
2,959,1380009311,17450,2010-05-08 02:10:00
1,1260,17104,11251,2010-03-08 21:40:00
3,727,15560,10655,2010-05-08 14:00:00
2,377,21131,11516,2010-03-08 13:55:00
1,613,16036,17142,2010-03-08 00:00:00
1,1080,21651,15984,2010-04-08 11:55:00
1,634,14409,10590,2010-05-08 19:05:00
2,271,14443,12159,2010-02-08 18:55:00
1,710,19345,17150,2010-03-08 10:30:00
1,281,17678,13754,2010-02-08 23:15:00
2,1652,21645,12648,2010-04-08 19:25:00
1,1246,11821,10501,2010-05-08 10:25:00
1,544,13039,10242,2010-02-08 02:05:00
1,176,17147,17083,2010-04-08 16:30:00
1,814,21217,12884,2010-05-08 11:55:00
1,656,12159,13778,2010-04-08 11:15:00
14,1088,1380009311,17392,2010-03-08 19:20:00
1,360,14932,14276,2010-05-08 16:00:00
1,957,15170,11251,2010-02-08 15:15:00
1,1824,15560,16471,2010-03-08 17:20:00
2,620,17460,11251,2010-04-08 12:35:00
1,227,14393,14393,2010-04-08 18:15:00
2,1101,21238,11591,2010-02-08 22:20:00
1,619,22015,17201,2010-05-08 04:25:00
1,183,20365,17706,2010-05-08 21:50:00
1,359,19887,16036,2010-05-08 14:20:00
1,1300,11164,11517,2010-05-08 14:25:00
1,921,10026,15886,2010-03-08 20:40:00
1,809,1380032452,11251,2010-03-08 18:20:00
1,1088,17408,16912,2010-03-08 12:45:00
1,912,19662,15960,2010-05-08 21:35:00
1,486,12823,14104,2010-03-08 16:45:00
4,911,21238,21238,2010-04-08 21:15:00
1,1401,19253,14267,2010-04-08 16:25:00
1,181,17165,14109,2010-02-08 09:40:00
1,366,17679,19798,2010-02-08 19:40:00
6,183,12249,14337,2010-03-08 02:10:00
1,738,21746,20586,2010-04-08 16:40:00
2,511,15056,12768,2010-05-08 18:35:00
1,183,20431,20431,2010-03-08 09:55:00
1,370,18344,19108,2010-02-08 23:25:00
1,543,17324,12158,2010-03-08 11:40:00
1,545,10235,14116,2010-03-08 00:15:00
1,1948,17200,12432,2010-03-08 16:05:00
1,753,19558,15415,2010-05-08 08:55:00
1,632,1380015672,22135,2010-03-08 02:20:00
1,1775,15170,12432,2010-02-08 14:20:00
1,199,21540,16281,2010-02-08 03:05:00
2,1475,16110,11251,2010-05-08 22:50:00
1,182,21333,16081,2010-04-08 16:15:00
1,297,19108,10655,2010-04-08 02:00:00
1,716,21242,10543,2010-02-08 00:10:00
1,756,21217,15808,2010-02-08 15:10:00
1,1342,21242,13365,2010-04-08 05:15:00
1,1088,17048,12148,2010-05-08 09:25:00
1,181,16421,20017,2010-03-08 12:20:00
1,872,18978,10933,2010-05-08 13:45:00
100,181,12728,12728,2010-03-08 18:15:00
3,181,17679,17847,2010-05-08 22:05:00
1,140,11971,12133,2010-02-08 23:10:00
1,734,16169,10580,2010-03-08 15:55:00
1,919,1380035712,14348,2010-05-08 08:55:00
100,366,12728,12728,2010-03-08 13:55:00
1,398,12308,14946,2010-05-08 03:05:00
14,963,1380009311,16039,2010-02-08 01:55:00
1,901,1380009311,17283,2010-04-08 11:25:00
1,362,21923,11370,2010-02-08 19:45:00
2,1153,21238,12127,2010-02-08 21:30:00
2,560,21217,16120,2010-05-08 18:15:00
1,720,19108,13302,2010-04-08 12:05:00
1,939,17122,13935,2010-05-08 11:35:00
1,960,20357,12649,2010-02-08 14:00:00
1,264,21541,11863,2010-05-08 16:15:00
2,906,1380009311,15550,2010-02-08 04:30:00
1,183,15170,19662,2010-05-08 19:20:00
100,905,12728,12728,2010-03-08 20:00:00
2,724,15560,11591,2010-03-08 22:20:00
3,724,1380030458,18184,2010-04-08 12:50:00
1,682,11458,20099,2010-04-08 20:40:00
1,1088,11821,11821,2010-04-08 01:40:00
4,1426,17106,14109,2010-02-08 21:50:00
1,1016,15481,10705,2010-02-08 09:20:00
1,728,13095,19168,2010-04-08 18:25:00
1,1292,21242,10058,2010-04-08 00:55:00
1,618,18937,11738,2010-03-08 01:00:00
1,694,13076,19472,2010-03-08 12:10:00
2,1348,11469,21586,2010-03-08 07:40:00
1,364,1380009311,20481,2010-03-08 22:00:00
1,1724,12892,13639,2010-03-08 09:40:00
1,940,19135,20892,2010-03-08 21:35:00
5,1323,21977,11313,2010-04-08 15:10:00
3,2345,12366,13316,2010-05-08 11:30:00
1,1029,10026,12649,2010-03-08 11:20:00
1,475,18398,14149,2010-04-08 23:25:00
1,603,1380015589,20273,2010-04-08 19:00:00
3,1053,21923,18796,2010-05-08 17:55:00
1,1253,16586,13273,2010-02-08 19:10:00
1,316,14889,10580,2010-05-08 08:35:00
1,1809,17510,11516,2010-03-08 22:30:00
1,365,18492,10591,2010-05-08 08:30:00
4,429,11821,12432,2010-04-08 00:35:00
8,1087,21238,21238,2010-02-08 09:10:00
1,361,10893,10712,2010-03-08 07:30:00
1,364,10024,15570,2010-04-08 13:25:00
1,904,13222,14671,2010-05-08 21:20:00
3,822,16047,11251,2010-04-08 08:05:00
1,349,15626,12762,2010-03-08 23:30:00
1,186,16845,13980,2010-05-08 09:10:00
1,1806,1380009311,13149,2010-02-08 18:30:00
5,1935,1380034898,20335,2010-03-08 19:05:00
2,2729,21645,16912,2010-02-08 22:20:00
1,181,17122,13985,2010-03-08 11:50:00
1,910,1380005616,13128,2010-05-08 08:00:00
1,1085,1380034174,11434,2010-03-08 14:10:00
1,361,12249,21511,2010-03-08 19:40:00
4,720,20154,11251,2010-04-08 09:05:00
1,721,16169,13273,2010-02-08 11:25:00
1,556,12366,17379,2010-03-08 01:35:00
1,598,16169,17877,2010-02-08 00:00:00
1,365,16826,18754,2010-02-08 10:45:00
1,802,1380009311,13342,2010-02-08 22:35:00
1,540,11821,12908,2010-03-08 22:50:00
1,687,12389,22152,2010-05-08 17:15:00
1,550,10058,10670,2010-05-08 14:00:00
1,1049,1380012824,14610,2010-03-08 06:45:00
1,1073,21238,13911,2010-02-08 06:25:00
1,1159,16759,1380031698,2010-03-08 23:30:00
1,463,10679,14443,2010-02-08 14:20:00
1,542,18025,12768,2010-03-08 10:25:00
1,1265,1380012027,12889,2010-05-08 20:25:00
1,211,10618,19472,2010-02-08 11:15:00
2,1247,20365,1380019401,2010-03-08 17:35:00
1,391,20273,11262,2010-04-08 23:40:00
1,698,12358,11795,2010-04-08 22:15:00
1,817,21221,17588,2010-03-08 00:10:00
1,793,15427,16186,2010-05-08 09:15:00
1,881,21162,11863,2010-05-08 14:15:00
1,873,21238,15688,2010-03-08 20:55:00
1,800,21217,15688,2010-02-08 21:40:00
1,2167,13945,21214,2010-03-08 13:35:00
1,1073,20503,16039,2010-04-08 22:00:00
2,1015,21176,11516,2010-05-08 12:10:00
2,1630,13316,13356,2010-04-08 22:05:00
1,631,14409,17707,2010-03-08 21:15:00
1,776,14270,19683,2010-04-08 13:20:00
2,719,12148,13935,2010-03-08 20:05:00
100,361,12728,12728,2010-02-08 09:40:00
1,1204,21015,13980,2010-04-08 18:30:00
1,184,13854,16133,2010-04-08 20:35:00
1,720,1380009311,1380009311,2010-02-08 20:20:00
4,3001,1380009311,21214,2010-03-08 14:40:00
1,1262,1380032142,18184,2010-03-08 22:25:00
1,543,1380029334,1380029334,2010-05-08 14:55:00
2,540,16648,1380009263,2010-03-08 09:40:00
3,182,21541,20235,2010-04-08 00:15:00
1,303,12148,16116,2010-03-08 19:30:00
1,183,13854,19194,2010-02-08 12:50:00
2,971,20383,16748,2010-04-08 11:15:00
1,1207,10670,17201,2010-03-08 09:35:00
2,544,17679,17706,2010-03-08 09:00:00
1,512,12308,17638,2010-02-08 07:00:00
1,362,13035,14116,2010-03-08 03:20:00
1,1366,17537,21214,2010-04-08 17:30:00
1,366,21923,17568,2010-03-08 19:35:00
1,355,20365,14039,2010-05-08 18:10:00
3,953,1380009311,17687,2010-02-08 10:50:00
1,542,20759,10712,2010-05-08 18:00:00
2,2999,1380009311,11836,2010-04-08 15:00:00
4,1178,21217,21541,2010-03-08 20:40:00
1,365,16472,13589,2010-03-08 19:30:00
1,539,18916,14170,2010-03-08 02:15:00
1,363,20365,20365,2010-05-08 11:05:00
2,181,18725,17568,2010-02-08 12:10:00
3,620,11821,13934,2010-03-08 17:00:00
2,1445,20365,21234,2010-05-08 18:55:00
4,1156,19348,17394,2010-02-08 22:40:00
1,363,1380007832,12148,2010-05-08 10:10:00
2,637,15170,17775,2010-05-08 19:55:00
3,904,12786,14783,2010-02-08 19:25:00
1,1021,21238,14443,2010-02-08 10:50:00
1,937,21221,21221,2010-03-08 10:45:00
1,649,13610,15960,2010-03-08 02:05:00
2,1535,15560,21586,2010-04-08 19:20:00
1,1265,10591,10500,2010-02-08 13:50:00
3,660,1380009311,16748,2010-05-08 00:20:00
4,903,1380009311,1380009311,2010-05-08 11:40:00
1,764,21242,11343,2010-02-08 23:15:00
1,1230,17104,22151,2010-04-08 18:30:00
1,1249,17165,18267,2010-03-08 08:50:00
1,1442,18039,17083,2010-02-08 09:05:00
2,2495,14170,18797,2010-05-08 22:10:00
1,1206,17106,15489,2010-04-08 10:45:00
2,1228,13109,10687,2010-04-08 22:10:00
4,181,1380012824,18938,2010-03-08 20:55:00
1,271,20214,16748,2010-04-08 12:50:00
1,490,12073,10920,2010-02-08 15:30:00
1,1328,11193,18916,2010-05-08 16:30:00
9,360,1380009311,1380009311,2010-02-08 19:45:00
1,911,10558,14039,2010-04-08 13:20:00
1,533,14116,18062,2010-05-08 20:55:00
1,544,20365,12159,2010-05-08 12:40:00
1,1376,21242,12617,2010-05-08 16:40:00
3,1050,21242,20236,2010-03-08 19:30:00
2,723,13194,16186,2010-04-08 22:30:00
1,1138,1380009311,12308,2010-05-08 22:45:00
1,709,17413,15961,2010-04-08 01:45:00
2,362,19522,13144,2010-05-08 13:40:00
1,305,17147,13803,2010-03-08 19:50:00
16,1107,21238,21238,2010-02-08 15:35:00
1,678,12899,17150,2010-04-08 23:05:00
1,181,21917,14466,2010-02-08 19:45:00
1,598,12805,19847,2010-03-08 20:10:00
1,890,13121,13688,2010-04-08 10:35:00
1,512,10493,11863,2010-03-08 07:50:00
2,2535,17346,15489,2010-03-08 14:30:00
1,720,17346,12907,2010-02-08 12:10:00
100,1266,12728,12728,2010-04-08 17:05:00
2,362,17687,12159,2010-04-08 13:55:00
1,724,19108,20481,2010-05-08 12:05:00
1,514,11649,10705,2010-02-08 09:15:00
1,916,21780,20490,2010-04-08 10:50:00
1,186,13687,11966,2010-05-08 15:40:00
1,695,10558,16748,2010-03-08 12:40:00
1,828,11416,19739,2010-05-08 10:45:00
1,368,20236,12448,2010-03-08 10:10:00
2,1319,21238,19587,2010-04-08 19:40:00
1,1544,13035,19926,2010-04-08 08:00:00
1,183,21176,17047,2010-03-08 08:55:00
1,1588,17200,16724,2010-03-08 21:00:00
1,1620,1380033601,11971,2010-03-08 06:30:00
2,585,11821,12648,2010-02-08 22:40:00
1,892,11821,13356,2010-04-08 15:10:00
4,1148,12892,18862,2010-02-08 10:25:00
1,942,1380009311,12023,2010-03-08 06:20:00
1,433,15560,20531,2010-02-08 10:10:00
1,727,1380036441,13965,2010-04-08 12:00:00
