27000 0 4
{44530 49518 0.000}
{108128 49518 0.000}
{84834 49518 29.000}
{105710 49518 0.000}
{101668 49518 0.000}
{108398 49518 47.000}
{106674 49518 0.000}
{69420 49518 103.000}
{94610 49518 0.000}
{62012 49518 5.000}
{99420 49518 0.000}
{96222 49518 0.000}
{116286 49518 0.000}
{109888 49518 0.000}
{117662 49518 57.000}
{59892 49518 0.000}
{82952 49518 0.000}
{69721 49518 0.000}
{88502 52140 0.000}
{103378 52140 0.000}
{113780 52140 0.000}
{75700 52140 0.000}
{51122 52140 9.000}
{105710 52140 98.000}
{113804 52140 0.000}
{70098 52140 0.000}
{51640 52140 0.000}
{55872 52140 0.000}
{93878 52140 0.000}
{114916 52140 0.000}
{65796 52140 0.000}
{88692 52140 0.000}
{86950 52140 0.000}
{67800 52140 0.000}
{61798 52140 0.000}
{96090 52140 0.000}
{87970 52140 0.000}
{84162 52140 0.000}
{89870 52140 0.000}
{49670 52140 0.000}
{59892 52140 1.000}
{82952 52140 4.000}
{82376 52140 0.000}
{69721 52140 0.000}
{46634 52140 0.000}
{47646 52140 0.000}
{45800 52140 0.000}
{84834 71258 0.000}
{75700 71258 0.000}
{51122 71258 12.000}
{114018 71258 0.000}
{110040 71258 0.000}
{116518 71258 0.000}
{96222 71258 0.000}
{116286 71258 0.000}
{109888 71258 0.000}
{89870 71258 0.000}
{59892 71258 0.000}
{82952 71258 1.000}
{69721 71258 0.000}
{44530 66280 0.000}
{108128 66280 0.000}
{84834 66280 0.000}
{49794 66280 101.000}
{101668 66280 0.000}
{108398 66280 0.000}
{111758 66280 93.000}
{54594 66280 61.000}
{106674 66280 45.000}
{69420 66280 0.000}
{99420 66280 0.000}
{96222 66280 0.000}
{116286 66280 0.000}
{109888 66280 132.000}
{117662 66280 0.000}
{59892 66280 0.000}
{82952 66280 0.000}
{69721 66280 0.000}
{49576 99794 0.000}
{95310 99794 0.000}
{101974 99794 0.000}
{115190 99794 0.000}
{103378 99794 29.000}
{87544 99794 9.000}
{110618 99794 0.000}
{44786 99794 1.000}
{112308 99794 117.000}
{55256 99794 0.000}
{85972 99794 0.000}
{113230 99794 36.000}
{51640 99794 55.000}
{55872 99794 0.000}
{93878 99794 97.000}
{114916 99794 123.000}
{65796 99794 0.000}
{88692 99794 0.000}
{86950 99794 0.000}
{67800 99794 0.000}
{60262 99794 0.000}
{79648 99794 0.000}
{96816 99794 78.000}
{99310 78000 166.000}
{97800 99794 0.000}
{48818 99794 0.000}
{45448 99794 0.000}
{102708 99794 60.000}
{49670 99794 0.000}
{82376 99794 0.000}
{46634 99794 0.000}
{47646 99794 0.000}
{45800 99794 44.000}
{115852 67982 20.000}
{96536 67982 0.000}
{103378 67982 0.000}
{74626 67982 0.000}
{69962 67982 0.000}
{65342 67982 0.000}
{107340 67982 0.000}
{83732 67982 0.000}
{113230 67982 32.000}
{51640 67982 74.000}
{55872 67982 0.000}
{93878 67982 0.000}
{114916 67982 0.000}
{49670 67982 129.000}
{78384 67982 22.000}
{47646 67982 0.000}
{49576 56474 0.000}
{95310 56474 0.000}
{88502 56474 0.000}
{44530 56474 0.000}
{108128 56474 0.000}
{87544 56474 9.000}
{110618 56474 0.000}
{44786 56474 0.000}
{113780 56474 0.000}
{84834 56474 0.000}
{112260 56474 0.000}
{51512 56474 0.000}
{101668 56474 0.000}
{108398 56474 12.000}
{111758 56474 0.000}
{54594 56474 0.000}
{106674 56474 0.000}
{74626 56474 2.000}
{69962 56474 0.000}
{112494 56474 156.000}
{80334 56474 27.000}
{67076 56474 0.000}
{90162 56474 0.000}
{116744 56474 0.000}
{77068 56474 0.000}
{69420 56474 0.000}
{94610 56474 0.000}
{62012 56474 0.000}
{99420 56474 0.000}
{60262 56474 0.000}
{79648 56474 0.000}
{96816 56474 0.000}
{99310 56474 0.000}
{97800 56474 0.000}
{48818 56474 0.000}
{45448 56474 0.000}
{102708 56474 0.000}
{61798 56474 0.000}
{96090 56474 0.000}
{87970 56474 0.000}
{84162 56474 0.000}
{96222 56474 0.000}
{116286 56474 0.000}
{109888 56474 0.000}
{70416 56474 0.000}
{62594 56474 0.000}
{117662 56474 0.000}
{59892 56474 0.000}
{82952 56474 0.000}
{82376 56474 0.000}
{69721 56474 0.000}
{89220 56474 9.000}
{45800 56474 0.000}
{49576 109720 0.000}
{95310 109720 0.000}
{88502 109720 0.000}
{44530 109720 0.000}
{114692 109720 0.000}
{101974 109720 0.000}
{115190 109720 0.000}
{108128 109720 0.000}
{87544 109720 0.000}
{110618 109720 0.000}
{44786 109720 0.000}
{113780 109720 16.000}
{84834 109720 0.000}
{105710 109720 0.000}
{101668 109720 0.000}
{108398 109720 0.000}
{111758 109720 0.000}
{54594 109720 0.000}
{114008 109720 36.000}
{104444 109720 0.000}
{109698 109720 0.000}
{106674 109720 0.000}
{112308 109720 0.000}
{55256 109720 0.000}
{85972 109720 0.000}
{97682 109720 91.000}
{112494 109720 0.000}
{80334 109720 0.000}
{67076 109720 0.000}
{90162 109720 0.000}
{116744 109720 0.000}
{77068 109720 0.000}
{69420 109720 0.000}
{94610 109720 0.000}
{62012 109720 0.000}
{99420 109720 0.000}
{60262 109720 0.000}
{79648 109720 0.000}
{96816 109720 0.000}
{99310 109720 0.000}
{97800 109720 0.000}
{48818 109720 0.000}
{45448 109720 0.000}
{102708 109720 0.000}
{61798 109720 50.000}
{96090 109720 0.000}
{87970 109720 0.000}
{84162 109720 0.000}
{96222 109720 0.000}
{116286 109720 0.000}
{109888 109720 0.000}
{70416 109720 0.000}
{62594 109720 0.000}
{117662 109720 0.000}
{59892 109720 0.000}
{82952 109720 0.000}
{82376 109720 0.000}
{69721 109720 0.000}
{46634 109720 0.000}
{45800 109720 0.000}
{44530 75408 0.000}
{108128 75408 28.000}
{84834 75408 0.000}
{105710 75408 0.000}
{101668 75408 41.000}
{108398 75408 0.000}
{106674 75408 0.000}
{67076 75408 69.000}
{90162 75408 71.000}
{116744 75408 110.000}
{69420 75408 0.000}
{94610 75408 0.000}
{62012 75408 0.000}
{99420 75408 0.000}
{96222 75408 0.000}
{116286 75408 0.000}
{109888 75408 0.000}
{62594 75408 4.000}
{117662 75408 0.000}
{59892 75408 0.000}
{82952 75408 55.000}
{69721 75408 0.000}
{49576 113650 0.000}
{95310 113650 0.000}
{88502 113650 0.000}
{44530 113650 0.000}
{108128 113650 0.000}
{87544 113650 0.000}
{110618 113650 0.000}
{113780 113650 0.000}
{84834 113650 22.000}
{112260 113650 0.000}
{51512 113650 0.000}
{101668 113650 0.000}
{108398 113650 0.000}
{111758 113650 0.000}
{54594 113650 0.000}
{106674 113650 0.000}
{67076 113650 0.000}
{90162 113650 0.000}
{116744 113650 0.000}
{77068 113650 0.000}
{69420 113650 0.000}
{94610 113650 0.000}
{62012 113650 0.000}
{99420 113650 0.000}
{60262 113650 0.000}
{79648 113650 0.000}
{96816 113650 0.000}
{99310 113650 0.000}
{97800 113650 0.000}
{48818 113650 0.000}
{45448 113650 0.000}
{61798 113650 0.000}
{96090 113650 0.000}
{87970 113650 0.000}
{84162 113650 0.000}
{96222 113650 0.000}
{116286 113650 0.000}
{109888 113650 0.000}
{70416 113650 0.000}
{62594 113650 0.000}
{117662 113650 0.000}
{59892 113650 0.000}
{82952 113650 0.000}
{69721 113650 1.000}
{49576 61516 0.000}
{95310 61516 0.000}
{88502 61516 0.000}
{114692 61516 12.000}
{101974 61516 0.000}
{115190 61516 0.000}
{103378 61516 0.000}
{87544 61516 0.000}
{110618 61516 0.000}
{113780 61516 0.000}
{114008 61516 0.000}
{104444 61516 0.000}
{109698 61516 17.000}
{115638 61516 61.000}
{44828 61516 0.000}
{82074 61516 0.000}
{115414 61516 0.000}
{112308 61516 0.000}
{55256 61516 0.000}
{85972 61516 0.000}
{113230 61516 0.000}
{51640 61516 0.000}
{55872 61516 0.000}
{93878 61516 0.000}
{114916 61516 111.000}
{65796 61516 0.000}
{88692 61516 0.000}
{86950 61516 0.000}
{67800 61516 0.000}
{60262 61516 0.000}
{79648 61516 0.000}
{96816 61516 0.000}
{99310 61516 0.000}
{97800 61516 0.000}
{48818 61516 0.000}
{45448 61516 0.000}
{61798 61516 0.000}
{96090 61516 0.000}
{87970 61516 0.000}
{84162 61516 0.000}
{49670 61516 0.000}
{82376 61516 30.000}
{46634 61516 0.000}
{47646 61516 0.000}
{45800 61516 96.000}
{85354 71232 293.000}
{49576 69658 0.000}
{95310 69658 105.000}
{44530 69658 0.000}
{114692 69658 0.000}
{87544 69658 0.000}
{110618 69658 0.000}
{44786 69658 0.000}
{105710 69658 0.000}
{101668 69658 0.000}
{108398 69658 0.000}
{111758 69658 0.000}
{54594 69658 0.000}
{114008 69658 30.000}
{104444 69658 0.000}
{109698 69658 1.000}
{112494 69658 0.000}
{80334 69658 0.000}
{67076 69658 60.000}
{90162 69658 0.000}
{116744 69658 44.000}
{77068 69658 0.000}
{69420 69658 0.000}
{94610 69658 0.000}
{62012 69658 0.000}
{60262 69658 0.000}
{79648 69658 0.000}
{96816 69658 0.000}
{99310 69658 105.000}
{97800 69658 0.000}
{48818 69658 0.000}
{45448 69658 0.000}
{102708 69658 0.000}
{70416 69658 0.000}
{62594 69658 0.000}
{117662 69658 0.000}
{59892 69658 0.000}
{82952 69658 0.000}
{69721 69658 0.000}
{46634 69658 0.000}
{44530 72572 0.000}
{114692 72572 0.000}
{103378 72572 0.000}
{101668 72572 0.000}
{108398 72572 0.000}
{111758 72572 48.000}
{54594 72572 0.000}
{114008 72572 41.000}
{104444 72572 0.000}
{109698 72572 50.000}
{82074 72572 0.000}
{115414 72572 0.000}
{113230 72572 0.000}
{51640 72572 0.000}
{55872 72572 0.000}
{93878 72572 0.000}
{114916 72572 0.000}
{67076 72572 0.000}
{90162 72572 0.000}
{116744 72572 0.000}
{77068 72572 0.000}
{69420 72572 0.000}
{94610 72572 0.000}
{62012 72572 0.000}
{70416 72572 44.000}
{62594 72572 0.000}
{117662 72572 0.000}
{59892 72572 0.000}
{82952 72572 0.000}
{47646 72572 0.000}
{49576 95084 0.000}
{95310 95084 163.000}
{87544 95084 0.000}
{110618 95084 0.000}
{60262 95084 0.000}
{79648 95084 0.000}
{96816 95084 120.000}
{99310 95084 0.000}
{97800 95084 0.000}
{48818 95084 23.000}
{61798 95084 0.000}
{96090 95084 0.000}
{115852 81084 0.000}
{96536 81084 0.000}
{107340 81084 0.000}
{83732 81084 0.000}
{113230 81084 0.000}
{97682 81084 73.000}
{107862 81084 0.000}
{96912 81084 0.000}
{83272 81084 84.000}
{49670 81084 0.000}
{78384 81084 0.000}
{88502 101190 0.000}
{44530 101190 0.000}
{114692 101190 0.000}
{101974 101190 0.000}
{115190 101190 0.000}
{103378 101190 0.000}
{113780 101190 0.000}
{101668 101190 0.000}
{108398 101190 36.000}
{113804 101190 0.000}
{114008 101190 0.000}
{104444 101190 0.000}
{109698 101190 0.000}
{115638 101190 0.000}
{44828 101190 0.000}
{61516 101190 0.000}
{82074 101190 0.000}
{115414 101190 25.000}
{112308 101190 0.000}
{55256 101190 0.000}
{85972 101190 0.000}
{113230 101190 0.000}
{51640 101190 0.000}
{55872 101190 0.000}
{93878 101190 0.000}
{114916 101190 0.000}
{65796 101190 0.000}
{88692 101190 0.000}
{86950 101190 0.000}
{67800 101190 0.000}
{69420 101190 0.000}
{61798 101190 0.000}
{96090 101190 0.000}
{87970 101190 0.000}
{84162 101190 0.000}
{49670 101190 0.000}
{117662 101190 0.000}
{82376 101190 0.000}
{46634 101190 0.000}
{47646 101190 0.000}
{45800 101190 0.000}
{49576 113638 0.000}
{95310 113638 0.000}
{87544 113638 0.000}
{110618 113638 0.000}
{60262 113638 0.000}
{79648 113638 0.000}
{96816 113638 129.000}
{99310 113638 0.000}
{97800 113638 3.000}
{48818 113638 0.000}
{44530 59892 0.000}
{101974 59892 0.000}
{115190 59892 0.000}
{103378 59892 0.000}
{108128 59892 0.000}
{84834 59892 20.000}
{112260 59892 44.000}
{51512 59892 0.000}
{75700 59892 0.000}
{51122 59892 0.000}
{49794 59892 0.000}
{101668 59892 0.000}
{108398 59892 38.000}
{113804 59892 0.000}
{70098 59892 0.000}
{115638 59892 0.000}
{44828 59892 0.000}
{61516 59892 0.000}
{106674 59892 0.000}
{82074 59892 0.000}
{115414 59892 0.000}
{112308 59892 0.000}
{55256 59892 0.000}
{85972 59892 0.000}
{113230 59892 0.000}
{51640 59892 0.000}
{55872 59892 0.000}
{93878 59892 0.000}
{114916 59892 0.000}
{65796 59892 0.000}
{88692 59892 0.000}
{86950 59892 0.000}
{67800 59892 0.000}
{69420 59892 0.000}
{99420 59892 0.000}
{96222 59892 0.000}
{116286 59892 0.000}
{109888 59892 0.000}
{89870 59892 0.000}
{49670 59892 0.000}
{117662 59892 0.000}
{82376 59892 0.000}
{69721 59892 0.000}
{89220 59892 0.000}
{47646 59892 0.000}
{45800 59892 0.000}
{116312 62854 77.000}
{44530 62854 0.000}
{114692 62854 0.000}
{103378 62854 0.000}
{105710 62854 0.000}
{101668 62854 0.000}
{108398 62854 0.000}
{111758 62854 0.000}
{54594 62854 0.000}
{114008 62854 34.000}
{104444 62854 0.000}
{109698 62854 70.000}
{82074 62854 0.000}
{115414 62854 0.000}
{113230 62854 0.000}
{51640 62854 0.000}
{55872 62854 0.000}
{93878 62854 0.000}
{114916 62854 0.000}
{67076 62854 0.000}
{90162 62854 0.000}
{116744 62854 10.000}
{77068 62854 0.000}
{69420 62854 0.000}
{94610 62854 0.000}
{62012 62854 0.000}
{70416 62854 0.000}
{62594 62854 0.000}
{117662 62854 0.000}
{59892 62854 0.000}
{82952 62854 0.000}
{69721 62854 0.000}
{47646 62854 0.000}
{88502 114066 0.000}
{114692 114066 0.000}
{101974 114066 0.000}
{115190 114066 0.000}
{103378 114066 0.000}
{113780 114066 0.000}
{75700 114066 0.000}
{51122 114066 0.000}
{105710 114066 0.000}
{114008 114066 0.000}
{104444 114066 0.000}
{109698 114066 69.000}
{115638 114066 0.000}
{44828 114066 51.000}
{61516 114066 37.000}
{116364 114066 88.000}
{113168 114066 0.000}
{82074 114066 0.000}
{115414 114066 0.000}
{112308 114066 0.000}
{55256 114066 0.000}
{85972 114066 0.000}
{113230 114066 0.000}
{51640 114066 0.000}
{55872 114066 0.000}
{93878 114066 0.000}
{114916 114066 0.000}
{61798 114066 0.000}
{96090 114066 0.000}
{87970 114066 0.000}
{84162 114066 0.000}
{89870 114066 0.000}
{49670 114066 0.000}
{59892 114066 0.000}
{82952 114066 0.000}
{82376 114066 0.000}
{69721 114066 0.000}
{46634 114066 0.000}
{47646 114066 0.000}
{45800 114066 0.000}
{49576 89130 0.000}
{95310 89130 0.000}
{88502 89130 26.000}
{44530 89130 0.000}
{114692 89130 0.000}
{101974 89130 0.000}
{115190 89130 0.000}
{108128 89130 0.000}
{87544 89130 0.000}
{110618 89130 177.000}
{44786 89130 0.000}
{113780 89130 11.000}
{84834 89130 37.000}
{105710 89130 0.000}
{101668 89130 0.000}
{108398 89130 12.000}
{111758 89130 0.000}
{54594 89130 50.000}
{114008 89130 22.000}
{104444 89130 0.000}
{109698 89130 0.000}
{106674 89130 0.000}
{112308 89130 0.000}
{55256 89130 0.000}
{85972 89130 0.000}
{97682 89130 0.000}
{107862 89130 0.000}
{112494 89130 0.000}
{80334 89130 0.000}
{67076 89130 10.000}
{90162 89130 0.000}
{116744 89130 0.000}
{77068 89130 0.000}
{69420 89130 0.000}
{94610 89130 0.000}
{62012 89130 0.000}
{99420 89130 0.000}
{60262 89130 0.000}
{79648 89130 0.000}
{96816 89130 0.000}
{99310 99794 0.000}
{97800 89130 60.000}
{48818 89130 0.000}
{45448 89130 0.000}
{102708 89130 0.000}
{61798 89130 0.000}
{96090 89130 0.000}
{87970 89130 0.000}
{84162 89130 0.000}
{96222 89130 0.000}
{116286 89130 0.000}
{109888 89130 0.000}
{70416 89130 0.000}
{62594 89130 0.000}
{117662 89130 0.000}
{59892 89130 0.000}
{82952 89130 0.000}
{82376 89130 0.000}
{69721 89130 0.000}
{46634 89130 0.000}
{45800 89130 0.000}
{114692 90696 31.000}
{111758 90696 76.000}
{54594 90696 0.000}
{114008 90696 112.000}
{104444 90696 0.000}
{82074 90696 0.000}
{115414 90696 0.000}
{65796 90696 0.000}
{88692 90696 0.000}
{86950 90696 0.000}
{67800 90696 0.000}
{70416 90696 50.000}
{59892 90696 0.000}
{82952 90696 0.000}
{69721 90696 0.000}
{88502 118908 0.000}
{114692 118908 0.000}
{101974 118908 0.000}
{115190 118908 0.000}
{103378 118908 0.000}
{113780 118908 0.000}
{75700 118908 0.000}
{51122 118908 0.000}
{105710 118908 176.000}
{114008 118908 0.000}
{104444 118908 0.000}
{109698 118908 0.000}
{115638 118908 0.000}
{44828 118908 14.000}
{61516 118908 0.000}
{116364 118908 80.000}
{113168 118908 108.000}
{74822 118908 34.000}
{82074 118908 0.000}
{115414 118908 0.000}
{112308 118908 0.000}
{55256 118908 0.000}
{85972 118908 0.000}
{113230 118908 0.000}
{51640 118908 0.000}
{55872 118908 0.000}
{93878 118908 0.000}
{114916 118908 0.000}
{61798 118908 0.000}
{96090 118908 0.000}
{87970 118908 0.000}
{84162 118908 39.000}
{89870 118908 0.000}
{49670 118908 0.000}
{59892 118908 0.000}
{82952 118908 1.000}
{82376 118908 0.000}
{69721 118908 0.000}
{46634 118908 0.000}
{47646 118908 0.000}
{45800 118908 0.000}
{81860 101054 0.000}
{89598 101054 0.000}
{88502 101054 0.000}
{114692 101054 0.000}
{103378 101054 0.000}
{113780 101054 0.000}
{75700 101054 16.000}
{51122 101054 0.000}
{105710 101054 0.000}
{114018 101054 52.000}
{110040 101054 56.000}
{116518 101054 0.000}
{113804 101054 0.000}
{70098 101054 0.000}
{114008 101054 0.000}
{104444 101054 0.000}
{109698 101054 0.000}
{115638 101054 0.000}
{44828 101054 14.000}
{61516 101054 0.000}
{116364 101054 0.000}
{113168 101054 1.000}
{74822 101054 0.000}
{44582 101054 0.000}
{88954 101054 0.000}
{89790 101054 0.000}
{82074 101054 0.000}
{115414 101054 0.000}
{113230 101054 0.000}
{51640 101054 10.000}
{55872 101054 0.000}
{93878 101054 0.000}
{114916 101054 5.000}
{65796 101054 0.000}
{88692 101054 0.000}
{86950 101054 0.000}
{67800 101054 0.000}
{61798 101054 20.000}
{96090 101054 0.000}
{87970 101054 0.000}
{84162 101054 0.000}
{89870 101054 0.000}
{59892 101054 0.000}
{82952 101054 0.000}
{82376 101054 0.000}
{69721 101054 0.000}
{46634 101054 0.000}
{47646 101054 0.000}
{45800 101054 0.000}
{88502 44678 0.000}
{114692 44678 0.000}
{101974 44678 0.000}
{115190 44678 0.000}
{103378 44678 0.000}
{113780 44678 0.000}
{75700 44678 0.000}
{51122 44678 0.000}
{105710 44678 112.000}
{114008 44678 0.000}
{104444 44678 0.000}
{109698 44678 0.000}
{115638 44678 71.000}
{44828 44678 0.000}
{61516 44678 0.000}
{82074 44678 0.000}
{115414 44678 0.000}
{112308 44678 0.000}
{55256 44678 0.000}
{85972 44678 0.000}
{113230 44678 0.000}
{51640 44678 0.000}
{55872 44678 0.000}
{93878 44678 0.000}
{114916 44678 133.000}
{61798 44678 0.000}
{96090 44678 0.000}
{87970 44678 0.000}
{84162 44678 0.000}
{89870 44678 0.000}
{49670 44678 74.000}
{59892 44678 0.000}
{82952 44678 0.000}
{82376 44678 0.000}
{69721 44678 0.000}
{46634 44678 0.000}
{47646 44678 15.000}
{45800 44678 54.000}
{49576 75518 0.000}
{95310 75518 263.000}
{87544 75518 0.000}
{110618 75518 0.000}
{60262 75518 0.000}
{79648 75518 0.000}
{96816 75518 109.000}
{99310 75518 0.000}
{97800 75518 0.000}
{48818 75518 0.000}
{44530 69720 0.000}
{101974 69720 0.000}
{115190 69720 0.000}
{103378 69720 0.000}
{108128 69720 0.000}
{84834 69720 0.000}
{112260 69720 58.000}
{51512 69720 36.000}
{75700 69720 3.000}
{51122 69720 12.000}
{49794 69720 31.000}
{101668 69720 0.000}
{108398 69720 0.000}
{113804 69720 0.000}
{70098 69720 0.000}
{115638 69720 0.000}
{44828 69720 0.000}
{61516 69720 0.000}
{106674 69720 0.000}
{82074 69720 0.000}
{115414 69720 0.000}
{112308 69720 0.000}
{55256 69720 0.000}
{85972 69720 0.000}
{113230 69720 0.000}
{51640 69720 0.000}
{55872 69720 0.000}
{93878 69720 0.000}
{114916 69720 0.000}
{65796 69720 0.000}
{88692 69720 0.000}
{86950 69720 0.000}
{67800 69720 0.000}
{69420 69720 0.000}
{99420 69720 0.000}
{96222 69720 22.000}
{116286 69720 0.000}
{109888 69720 0.000}
{89870 69720 0.000}
{49670 69720 0.000}
{117662 69720 0.000}
{59892 69720 0.000}
{82952 69720 0.000}
{82376 69720 0.000}
{69721 69720 0.000}
{89220 69720 0.000}
{47646 69720 0.000}
{45800 69720 0.000}
{49576 118344 0.000}
{95310 118344 0.000}
{87544 118344 0.000}
{110618 118344 0.000}
{60262 118344 0.000}
{79648 118344 0.000}
{96816 118344 132.000}
{99310 118344 175.000}
{97800 118344 0.000}
{48818 118344 0.000}
{45448 118344 0.000}
{101974 118358 15.000}
{115190 118358 0.000}
{103378 118358 0.000}
{111758 118358 0.000}
{54594 118358 0.000}
{112308 118358 96.000}
{55256 118358 0.000}
{85972 118358 0.000}
{113230 118358 0.000}
{51640 118358 0.000}
{55872 118358 0.000}
{93878 118358 0.000}
{114916 118358 0.000}
{65796 118358 0.000}
{88692 118358 0.000}
{86950 118358 0.000}
{67800 118358 0.000}
{70416 118358 0.000}
{49670 118358 0.000}
{46634 118358 0.000}
{47646 118358 0.000}
{81860 109208 91.000}
{89598 109208 0.000}
{88502 109208 0.000}
{101974 109208 0.000}
{115190 109208 0.000}
{103378 109208 0.000}
{113780 109208 0.000}
{84834 109208 0.000}
{116364 109208 0.000}
{113168 109208 0.000}
{74822 109208 4.000}
{44582 109208 3.000}
{88954 109208 0.000}
{82074 109208 0.000}
{115414 109208 25.000}
{112308 109208 0.000}
{55256 109208 0.000}
{85972 109208 0.000}
{51640 109208 0.000}
{55872 109208 0.000}
{93878 109208 0.000}
{114916 109208 0.000}
{61798 109208 0.000}
{96090 109208 0.000}
{87970 109208 0.000}
{84162 109208 0.000}
{96222 109208 16.000}
{116286 109208 0.000}
{109888 109208 0.000}
{49670 109208 0.000}
{82376 109208 0.000}
{46634 109208 0.000}
{47646 109208 0.000}
{45800 109208 0.000}
{111758 73346 0.000}
{54594 73346 0.000}
{65796 73346 4.000}
{88692 73346 3.000}
{86950 73346 2.000}
{67800 73346 3.000}
{112494 73346 0.000}
{80334 73346 65.000}
{70416 73346 0.000}
{59892 73346 0.000}
{82952 73346 0.000}
{69721 73346 0.000}
{49576 48116 0.000}
{95310 48116 0.000}
{88502 48116 0.000}
{44530 48116 0.000}
{114692 48116 0.000}
{101974 48116 0.000}
{115190 48116 0.000}
{108128 48116 0.000}
{87544 48116 0.000}
{110618 48116 0.000}
{44786 48116 0.000}
{113780 48116 0.000}
{84834 48116 0.000}
{105710 48116 0.000}
{101668 48116 0.000}
{108398 48116 0.000}
{111758 48116 0.000}
{54594 48116 0.000}
{114008 48116 0.000}
{104444 48116 0.000}
{109698 48116 0.000}
{106674 48116 0.000}
{112308 48116 0.000}
{55256 48116 0.000}
{85972 48116 0.000}
{97682 48116 0.000}
{107862 48116 0.000}
{112494 48116 0.000}
{80334 48116 0.000}
{67076 48116 0.000}
{90162 48116 71.000}
{116744 48116 0.000}
{77068 48116 0.000}
{69420 48116 0.000}
{94610 48116 0.000}
{62012 48116 0.000}
{99420 48116 0.000}
{60262 48116 0.000}
{79648 48116 0.000}
{96816 48116 0.000}
{99310 48116 0.000}
{97800 48116 0.000}
{48818 48116 0.000}
{45448 48116 0.000}
{102708 48116 0.000}
{61798 48116 0.000}
{96090 48116 0.000}
{87970 48116 0.000}
{84162 48116 0.000}
{96222 48116 0.000}
{116286 48116 0.000}
{109888 48116 0.000}
{70416 48116 0.000}
{62594 48116 0.000}
{117662 48116 0.000}
{59892 48116 0.000}
{82952 48116 0.000}
{82376 48116 0.000}
{69721 48116 0.000}
{46634 48116 0.000}
{45800 48116 0.000}
{101974 72390 11.000}
{49670 72390 105.000}
{49576 108482 0.000}
{95310 108482 267.000}
{87544 108482 0.000}
{110618 108482 0.000}
{60262 108482 0.000}
{79648 108482 0.000}
{96816 108482 101.000}
{99310 108482 0.000}
{97800 108482 0.000}
{81860 84834 54.000}
{89598 84834 0.000}
{88502 84834 0.000}
{114692 84834 6.000}
{103378 84834 0.000}
{113780 84834 0.000}
{75700 84834 0.000}
{51122 84834 0.000}
{105710 84834 37.000}
{114018 84834 43.000}
{110040 84834 0.000}
{116518 84834 131.000}
{113804 84834 0.000}
{70098 84834 0.000}
{114008 84834 0.000}
{104444 84834 0.000}
{109698 84834 0.000}
{115638 84834 0.000}
{44828 84834 0.000}
{61516 84834 0.000}
{116364 84834 0.000}
{113168 84834 0.000}
{74822 84834 0.000}
{44582 84834 0.000}
{88954 84834 22.000}
{89790 84834 195.000}
{104590 84834 81.000}
{82074 84834 0.000}
{115414 84834 0.000}
{113230 84834 0.000}
{51640 84834 0.000}
{55872 84834 10.000}
{93878 84834 0.000}
{114916 84834 10.000}
{65796 84834 0.000}
{88692 84834 0.000}
{86950 84834 10.000}
{67800 84834 0.000}
{61798 84834 0.000}
{96090 84834 0.000}
{87970 84834 0.000}
{84162 84834 0.000}
{89870 84834 0.000}
{59892 84834 0.000}
{82952 84834 2.000}
{82376 84834 0.000}
{69721 84834 0.000}
{46634 84834 0.000}
{47646 84834 0.000}
{45800 84834 0.000}
{44530 115062 0.000}
{101974 115062 0.000}
{115190 115062 0.000}
{103378 115062 0.000}
{108128 115062 0.000}
{84834 115062 0.000}
{101668 115062 0.000}
{108398 115062 0.000}
{113804 115062 0.000}
{70098 115062 0.000}
{115638 115062 61.000}
{44828 115062 0.000}
{61516 115062 0.000}
{106674 115062 0.000}
{112308 115062 0.000}
{55256 115062 0.000}
{85972 115062 0.000}
{51640 115062 0.000}
{55872 115062 0.000}
{93878 115062 0.000}
{114916 115062 0.000}
{69420 115062 16.000}
{99420 115062 0.000}
{96222 115062 6.000}
{116286 115062 0.000}
{109888 115062 0.000}
{49670 115062 0.000}
{117662 115062 0.000}
{82376 115062 0.000}
{47646 115062 25.000}
{45800 115062 0.000}
{115852 117324 0.000}
{96536 117324 0.000}
{107340 117324 0.000}
{83732 117324 0.000}
{113230 117324 0.000}
{97682 117324 63.000}
{107862 117324 127.000}
{96912 117324 0.000}
{83272 117324 0.000}
{65796 117324 0.000}
{88692 117324 0.000}
{49670 117324 0.000}
{78384 117324 0.000}
{108128 103312 0.000}
{84834 103312 44.000}
{75700 103312 1.000}
{51122 103312 0.000}
{105710 103312 0.000}
{106674 103312 0.000}
{99420 103312 0.000}
{96222 103312 26.000}
{116286 103312 0.000}
{109888 103312 0.000}
{89870 103312 0.000}
{59892 103312 0.000}
{82952 103312 0.000}
{69721 103312 0.000}
{49576 115836 0.000}
{95310 115836 0.000}
{44530 115836 0.000}
{114692 115836 1.000}
{115852 115836 33.000}
{96536 115836 91.000}
{87544 115836 0.000}
{110618 115836 0.000}
{44786 115836 0.000}
{105710 115836 0.000}
{101668 115836 0.000}
{108398 115836 0.000}
{111758 115836 0.000}
{54594 115836 0.000}
{114008 115836 0.000}
{104444 115836 0.000}
{109698 115836 0.000}
{107340 115836 0.000}
{83732 115836 0.000}
{112494 115836 0.000}
{80334 115836 0.000}
{67076 115836 0.000}
{90162 115836 0.000}
{116744 115836 0.000}
{77068 115836 0.000}
{69420 115836 0.000}
{94610 115836 0.000}
{62012 115836 0.000}
{60262 115836 0.000}
{79648 115836 0.000}
{96816 115836 0.000}
{99310 115836 0.000}
