"d_t_18039-14078_06:11:09","p_t_18039-14078_06:11:09","06:11:09","","",1,1,18039,14078,1
"d_t_18039-14078_06:08:31","p_t_18039-14078_06:08:31","06:08:31","","",1,1,18039,14078,1
"d_t_18039-14078_06:09:44","p_t_18039-14078_06:09:44","06:09:44","","",1,1,18039,14078,1
"d_t_18039-14078_06:08:42","p_t_18039-14078_06:08:42","06:08:42","","",1,1,18039,14078,1
"d_t_18039-14078_06:12:38","p_t_18039-14078_06:12:38","06:12:38","","",1,1,18039,14078,1
"d_t_18039-14078_06:01:19","p_t_18039-14078_06:01:19","06:01:19","","",1,1,18039,14078,1
"d_t_18039-14078_06:00:55","p_t_18039-14078_06:00:55","06:00:55","","",1,1,18039,14078,1
"d_t_18039-14078_06:13:06","p_t_18039-14078_06:13:06","06:13:06","","",1,1,18039,14078,1
"d_t_18039-14078_06:03:56","p_t_18039-14078_06:03:56","06:03:56","","",1,1,18039,14078,1
"d_t_15910-18223_06:09:03","p_t_15910-18223_06:09:03","06:09:03","","",1,1,15910,18223,1
"d_t_15910-18223_06:00:48","p_t_15910-18223_06:00:48","06:00:48","","",1,1,15910,18223,1
"d_t_15910-18223_06:13:49","p_t_15910-18223_06:13:49","06:13:49","","",1,1,15910,18223,1
"d_t_15910-18223_06:01:29","p_t_15910-18223_06:01:29","06:01:29","","",1,1,15910,18223,1
"d_t_15910-18223_06:03:53","p_t_15910-18223_06:03:53","06:03:53","","",1,1,15910,18223,1
"d_t_15910-18223_06:11:32","p_t_15910-18223_06:11:32","06:11:32","","",1,1,15910,18223,1
"d_t_15910-18223_06:05:32","p_t_15910-18223_06:05:32","06:05:32","","",1,1,15910,18223,1
"d_t_15910-18223_06:14:20","p_t_15910-18223_06:14:20","06:14:20","","",1,1,15910,18223,1
"d_t_15910-18223_06:14:54","p_t_15910-18223_06:14:54","06:14:54","","",1,1,15910,18223,1
"d_t_15910-18223_06:10:51","p_t_15910-18223_06:10:51","06:10:51","","",1,1,15910,18223,1
"d_t_15910-18223_06:04:00","p_t_15910-18223_06:04:00","06:04:00","","",1,1,15910,18223,1
"d_t_15910-18223_06:13:53","p_t_15910-18223_06:13:53","06:13:53","","",1,1,15910,18223,1
"d_t_15910-18223_06:01:21","p_t_15910-18223_06:01:21","06:01:21","","",1,1,15910,18223,1
"d_t_15910-18223_06:05:53","p_t_15910-18223_06:05:53","06:05:53","","",1,1,15910,18223,1
"d_t_15544-14502_06:11:17","p_t_15544-14502_06:11:17","06:11:17","","",1,1,15544,14502,1
"d_t_15544-14502_06:13:23","p_t_15544-14502_06:13:23","06:13:23","","",1,1,15544,14502,1
"d_t_15544-14502_06:13:00","p_t_15544-14502_06:13:00","06:13:00","","",1,1,15544,14502,1
"d_t_19532-16657_06:04:54","p_t_19532-16657_06:04:54","06:04:54","","",1,1,19532,16657,1
"d_t_19532-16657_06:08:24","p_t_19532-16657_06:08:24","06:08:24","","",1,1,19532,16657,1
"d_t_19532-16657_06:11:54","p_t_19532-16657_06:11:54","06:11:54","","",1,1,19532,16657,1
"d_t_19532-16657_06:07:23","p_t_19532-16657_06:07:23","06:07:23","","",1,1,19532,16657,1
"d_t_19532-16657_06:01:13","p_t_19532-16657_06:01:13","06:01:13","","",1,1,19532,16657,1
"d_t_19532-16657_06:00:33","p_t_19532-16657_06:00:33","06:00:33","","",1,1,19532,16657,1
"d_t_21636-18534_06:07:22","p_t_21636-18534_06:07:22","06:07:22","","",1,1,21636,18534,1
"d_t_21636-18534_06:07:07","p_t_21636-18534_06:07:07","06:07:07","","",1,1,21636,18534,1
"d_t_21636-18534_06:12:41","p_t_21636-18534_06:12:41","06:12:41","","",1,1,21636,18534,1
"d_t_21636-18534_06:01:20","p_t_21636-18534_06:01:20","06:01:20","","",1,1,21636,18534,1
"d_t_21636-18534_06:04:06","p_t_21636-18534_06:04:06","06:04:06","","",1,1,21636,18534,1
"d_t_21636-18534_06:06:34","p_t_21636-18534_06:06:34","06:06:34","","",1,1,21636,18534,1
"d_t_21636-18534_06:07:57","p_t_21636-18534_06:07:57","06:07:57","","",1,1,21636,18534,1
"d_t_21636-18534_06:13:25","p_t_21636-18534_06:13:25","06:13:25","","",1,1,21636,18534,1
"d_t_21636-18534_06:00:01","p_t_21636-18534_06:00:01","06:00:01","","",1,1,21636,18534,1
"d_t_21636-18534_06:13:53","p_t_21636-18534_06:13:53","06:13:53","","",1,1,21636,18534,1
"d_t_21636-18534_06:02:08","p_t_21636-18534_06:02:08","06:02:08","","",1,1,21636,18534,1
"d_t_21636-18534_06:10:28","p_t_21636-18534_06:10:28","06:10:28","","",1,1,21636,18534,1
"d_t_17250-10334_06:14:18","p_t_17250-10334_06:14:18","06:14:18","","",1,1,17250,10334,1
"d_t_17250-10334_06:13:13","p_t_17250-10334_06:13:13","06:13:13","","",1,1,17250,10334,1
"d_t_17250-10334_06:02:55","p_t_17250-10334_06:02:55","06:02:55","","",1,1,17250,10334,1
"d_t_17250-10334_06:02:17","p_t_17250-10334_06:02:17","06:02:17","","",1,1,17250,10334,1
"d_t_17250-10334_06:13:19","p_t_17250-10334_06:13:19","06:13:19","","",1,1,17250,10334,1
"d_t_17250-10334_06:06:46","p_t_17250-10334_06:06:46","06:06:46","","",1,1,17250,10334,1
"d_t_17250-10334_06:09:55","p_t_17250-10334_06:09:55","06:09:55","","",1,1,17250,10334,1
"d_t_17250-10334_06:00:04","p_t_17250-10334_06:00:04","06:00:04","","",1,1,17250,10334,1
"d_t_17250-10334_06:10:07","p_t_17250-10334_06:10:07","06:10:07","","",1,1,17250,10334,1
"d_t_17250-10334_06:11:53","p_t_17250-10334_06:11:53","06:11:53","","",1,1,17250,10334,1
"d_t_17250-10334_06:04:23","p_t_17250-10334_06:04:23","06:04:23","","",1,1,17250,10334,1
"d_t_17250-10334_06:14:13","p_t_17250-10334_06:14:13","06:14:13","","",1,1,17250,10334,1
"d_t_11741-16518_06:11:55","p_t_11741-16518_06:11:55","06:11:55","","",1,1,11741,16518,1
"d_t_20657-16518_06:07:55","p_t_20657-16518_06:07:55","06:07:55","","",1,1,20657,16518,1
