"tmdo.lua","beta_cons_motor",11.728,9.3824,14.0736,0.5,81.04,1,0,1,11.728,34.386496
"tmdo.lua","beta_cons_walk",8.593,6.8744,10.3116,0.5,81.04,1,0,1,8.593,18.45991225
"tmdo.lua","beta_cons_taxi",7.01,5.608,8.412,0.5,81.04,1,0,1,7.01,12.285025
"tmdo.lua","beta_population",-6.78,-8.136,-5.424,0.1,1.55,1,0,1,-6.78,11.4921
"tmdo.lua","beta_oneplus_bus",-1.32,-1.584,-1.056,0.1,1.55,1,0,1,-1.32,0.4356
"tmdo.lua","beta_log",0.234,0.1872,0.2808,0.1,1.08,1,0,1,0.234,0.013689
"tmdo.lua","beta_central_taxi",1.41,1.128,1.692,0.1,1.86,1,0,1,1.41,0.497025
"tmdo.lua","beta_central_bus_mrt",0.765,0.612,0.918,0.1,1.86,1,0,1,0.765,0.14630625
"tmdo.lua","beta_oneplus_taxi",-1.47,-1.764,-1.176,0.1,1.55,1,0,1,-1.47,0.540225
"tmdo.lua","beta_twoplus_bus",-0.719,-0.8628,-0.5752,0.1,1.55,1,0,1,-0.719,0.12924025
"tmds.lua","beta_cons_bus",3.407,2.7256,4.0884,0.5,81.04,1,0,1,3.407,2.90191225
"tmds.lua","beta_cons_mrt",2.463,1.9704,2.9556,0.5,81.04,1,0,1,2.463,1.51659225
"tmds.lua","beta_cons_private_bus",-0.8989,-1.07868,-0.71912,0.5,81.04,1,0,1,-0.8989,0.2020053025
"tmds.lua","beta_cons_drive1",0,-0.2,0.2,0.5,81.04,1,0,1,0,10
"tmds.lua","beta_cons_share2",-0.449,-0.5388,-0.3592,0.5,81.04,1,0,1,-0.449,0.05040025
"tmds.lua","beta_cons_share3",-0.533,-0.6396,-0.4264,0.5,81.04,1,0,1,-0.533,0.07102225
"tmds.lua","beta_cons_motor",2.368,1.8944,2.8416,0.5,81.04,1,0,1,2.368,1.401856
"tmds.lua","beta_cons_walk",3.379,2.7032,4.0548,0.5,81.04,1,0,1,3.379,2.85441025
"tmds.lua","beta_cons_taxi",-9.508,-11.4096,-7.6064,0.5,81.04,1,0,1,-9.508,22.600516
"tmds.lua","beta_area",3.41,2.728,4.092,0.1,1.86,1,0,1,3.41,2.907025
"tmds.lua","beta_tt_bus_mrt",-2.78,-3.336,-2.224,0.1,1.55,1,0,1,-2.78,1.9321
"tmds.lua","beta_log",1.14,0.912,1.368,0.1,1.86,1,0,1,1.14,0.3249
"tmds.lua","beta_tt_share2",-3.59,-4.308,-2.872,0.1,1.55,1,0,1,-3.59,3.222025
"tmds.lua","beta_oneplus_share2",3.65,2.92,4.38,0.1,1.86,1,0,1,3.65,3.330625
"tmdw.lua","beta_cons_bus",-1.89,-2.268,-1.512,0.5,81.04,1,0,1,-1.89,0.893025
"tmdw.lua","beta_cons_mrt",-1.78,-2.136,-1.424,0.5,81.04,1,0,1,-1.78,0.7921
"tmdw.lua","beta_cons_private_bus",-2.71,-3.252,-2.168,0.5,81.04,1,0,1,-2.71,1.836025
"tmdw.lua","beta_cons_drive1",0,-0.2,0.2,0.5,81.04,1,0,1,0,10
"tmdw.lua","beta_cons_share2",-4.77,-5.724,-3.816,0.5,81.04,1,0,1,-4.77,5.688225
"tmdw.lua","beta_cons_share3",-5.66,-6.792,-4.528,0.5,81.04,1,0,1,-5.66,8.0089
"tmdw.lua","beta_cons_motor",-3.71,-4.452,-2.968,0.5,81.04,1,0,1,-3.71,3.441025
"tmdw.lua","beta_cons_walk",-1.69,-2.028,-1.352,0.5,81.04,1,0,1,-1.69,0.714025
"tmdw.lua","beta_cons_taxi",-5.45,-6.54,-4.36,0.5,81.04,1,0,1,-5.45,7.425625
"tmdw.lua","beta_log",0.793,0.6344,0.9516,0.1,1.86,1,0,1,0.793,0.15721225
"tmdw.lua","beta_female_private_bus",1.41,1.128,1.692,0.1,1.86,1,0,1,1.41,0.497025
"tmdw.lua","beta_female_bus",1.94,1.552,2.328,0.1,1.86,1,0,1,1.94,0.9409
"tmdw.lua","beta_oneplus_car_motor",-3.12,-3.744,-2.496,0.1,1.55,1,0,1,-3.12,2.4336
"tmdw.lua","beta_oneplus_taxi",-3.03,-3.636,-2.424,0.1,1.55,1,0,1,-3.03,2.295225
"tmdw.lua","beta_oneplus_privatebus",-3.54,-4.248,-2.832,0.1,1.55,1,0,1,-3.54,3.1329
"tme.lua","beta_cons_bus",-1.604,-1.9248,-1.2832,0.5,61.3,1,0,1,-1.604,0.643204
"tme.lua","beta_cons_mrt",-2.791,-3.3492,-2.2328,0.5,61.3,1,0,1,-2.791,1.94742025
"tme.lua","beta_cons_privatebus",-1.175,-1.41,-0.94,0.5,61.3,1,0,1,-1.175,0.34515625
"tme.lua","beta_cons_drive1",0,-0.2,0.2,0.5,61.3,1,0,1,0,10
"tme.lua","beta_cons_share2",-4.054,-4.8648,-3.2432,0.5,61.3,1,0,1,-4.054,4.108729
"tme.lua","beta_cons_share3",-3.942,-4.7304,-3.1536,0.5,61.3,1,0,1,-3.942,3.884841
"tme.lua","beta_cons_motor",15,12,18,0.5,61.3,1,0,1,15,56.25
