"SegID" "Time" "SensorID" "LaneID" "Counts" "screenLineSegmet"
"7192" 27000 "130" "719203" NA "ERP63A"
"7192" 27000 "130" "719204" NA "ERP63A"
"7192" 27300 "130" "719200" 5 "ERP63A"
"7192" 27300 "130" "719201" 9 "ERP63A"
"7192" 27300 "130" "719202" NA "ERP63A"
"7192" 27300 "130" "719203" NA "ERP63A"
"7192" 27300 "130" "719204" NA "ERP63A"
"7192" 27600 "130" "719200" 2 "ERP63A"
"7192" 27600 "130" "719201" 6 "ERP63A"
"7192" 27600 "130" "719202" NA "ERP63A"
"7192" 27600 "130" "719203" NA "ERP63A"
"7192" 27600 "130" "719204" NA "ERP63A"
"7192" 27900 "130" "719200" 5 "ERP63A"
"7192" 27900 "130" "719201" 2 "ERP63A"
"7192" 27900 "130" "719202" NA "ERP63A"
"7192" 27900 "130" "719203" NA "ERP63A"
"7192" 27900 "130" "719204" NA "ERP63A"
"7192" 28200 "130" "719200" 4 "ERP63A"
"7192" 28200 "130" "719201" 6 "ERP63A"
"7192" 28200 "130" "719202" NA "ERP63A"
"7192" 28200 "130" "719203" NA "ERP63A"
"7192" 28200 "130" "719204" NA "ERP63A"
"7192" 28500 "130" "719200" 4 "ERP63A"
"7192" 28500 "130" "719201" 7 "ERP63A"
"7192" 28500 "130" "719202" NA "ERP63A"
"7192" 28500 "130" "719203" NA "ERP63A"
"7192" 28500 "130" "719204" NA "ERP63A"
"7192" 28800 "130" "719200" 1 "ERP63A"
"7192" 28800 "130" "719201" 5 "ERP63A"
"7192" 28800 "130" "719202" NA "ERP63A"
"7192" 28800 "130" "719203" NA "ERP63A"
"7192" 28800 "130" "719204" NA "ERP63A"
"7192" 29100 "130" "719200" 5 "ERP63A"
"7192" 29100 "130" "719201" 6 "ERP63A"
"7192" 29100 "130" "719202" NA "ERP63A"
"7192" 29100 "130" "719203" NA "ERP63A"
"7192" 29100 "130" "719204" NA "ERP63A"
"7192" 29400 "130" "719200" 3 "ERP63A"
"7192" 29400 "130" "719201" 7 "ERP63A"
"7192" 29400 "130" "719202" NA "ERP63A"
"7192" 29400 "130" "719203" NA "ERP63A"
"7192" 29400 "130" "719204" NA "ERP63A"
"7192" 29700 "130" "719200" 5 "ERP63A"
"7192" 29700 "130" "719201" 2 "ERP63A"
"7192" 29700 "130" "719202" NA "ERP63A"
"7192" 29700 "130" "719203" NA "ERP63A"
"7192" 29700 "130" "719204" NA "ERP63A"
"7192" 30000 "130" "719200" 2 "ERP63A"
"7192" 30000 "130" "719201" 3 "ERP63A"
"7192" 30000 "130" "719202" NA "ERP63A"
"7192" 30000 "130" "719203" NA "ERP63A"
"7192" 30000 "130" "719204" NA "ERP63A"
"7192" 30300 "130" "719200" 5 "ERP63A"
"7192" 30300 "130" "719201" 7 "ERP63A"
"7192" 30300 "130" "719202" NA "ERP63A"
"7192" 30300 "130" "719203" NA "ERP63A"
"7192" 30300 "130" "719204" NA "ERP63A"
"7192" 30600 "130" "719200" 4 "ERP63A"
"7192" 30600 "130" "719201" 3 "ERP63A"
"7192" 30600 "130" "719202" NA "ERP63A"
"7192" 30600 "130" "719203" NA "ERP63A"
"7192" 30600 "130" "719204" NA "ERP63A"
"7192" 30900 "130" "719200" 5 "ERP63A"
"7192" 30900 "130" "719201" 5 "ERP63A"
"7192" 30900 "130" "719202" NA "ERP63A"
"7192" 30900 "130" "719203" NA "ERP63A"
"7192" 30900 "130" "719204" NA "ERP63A"
"7192" 31200 "130" "719200" 5 "ERP63A"
"7192" 31200 "130" "719201" 7 "ERP63A"
"7192" 31200 "130" "719202" NA "ERP63A"
"7192" 31200 "130" "719203" NA "ERP63A"
"7192" 31200 "130" "719204" NA "ERP63A"
"7192" 31500 "130" "719200" 4 "ERP63A"
"7192" 31500 "130" "719201" 4 "ERP63A"
"7192" 31500 "130" "719202" NA "ERP63A"
"7192" 31500 "130" "719203" NA "ERP63A"
"7192" 31500 "130" "719204" NA "ERP63A"
"7192" 31800 "130" "719200" 5 "ERP63A"
"7192" 31800 "130" "719201" 5 "ERP63A"
"7192" 31800 "130" "719202" NA "ERP63A"
"7192" 31800 "130" "719203" NA "ERP63A"
"7192" 31800 "130" "719204" NA "ERP63A"
"7192" 32100 "130" "719200" 6 "ERP63A"
"7192" 32100 "130" "719201" 8 "ERP63A"
"7192" 32100 "130" "719202" NA "ERP63A"
"7192" 32100 "130" "719203" NA "ERP63A"
"7192" 32100 "130" "719204" NA "ERP63A"
"7192" 32400 "130" "719200" 1 "ERP63A"
"7192" 32400 "130" "719201" 8 "ERP63A"
"7192" 32400 "130" "719202" NA "ERP63A"
"7192" 32400 "130" "719203" NA "ERP63A"
"7192" 32400 "130" "719204" NA "ERP63A"
"7192" 32700 "130" "719200" 7 "ERP63A"
"7192" 32700 "130" "719201" 8 "ERP63A"
"7192" 32700 "130" "719202" NA "ERP63A"
"7192" 32700 "130" "719203" NA "ERP63A"
"7192" 32700 "130" "719204" NA "ERP63A"
"7192" 33000 "130" "719200" 10 "ERP63A"
"7192" 33000 "130" "719201" 6 "ERP63A"
"7192" 33000 "130" "719202" NA "ERP63A"
"7192" 33000 "130" "719203" NA "ERP63A"
"7192" 33000 "130" "719204" NA "ERP63A"
"7192" 33300 "130" "719200" 8 "ERP63A"
"7192" 33300 "130" "719201" 9 "ERP63A"
"7192" 33300 "130" "719202" NA "ERP63A"
"7192" 33300 "130" "719203" NA "ERP63A"
"7192" 33300 "130" "719204" NA "ERP63A"
"7192" 33600 "130" "719200" 10 "ERP63A"
"7192" 33600 "130" "719201" 6 "ERP63A"
"7192" 33600 "130" "719202" NA "ERP63A"
"7192" 33600 "130" "719203" NA "ERP63A"
"7192" 33600 "130" "719204" NA "ERP63A"
"7192" 33900 "130" "719200" 5 "ERP63A"
"7192" 33900 "130" "719201" 9 "ERP63A"
"7192" 33900 "130" "719202" NA "ERP63A"
"7192" 33900 "130" "719203" NA "ERP63A"
"7192" 33900 "130" "719204" NA "ERP63A"
"7365" 27000 "601" "736500" 0 "S43A"
"7365" 27000 "601" "736501" 0 "S43A"
"7365" 27000 "601" "736502" 0 "S43A"
"7365" 27000 "601" "736503" 0 "S43A"
"7365" 27000 "601" "736500" 0 "S43A"
"7365" 27000 "601" "736501" 0 "S43A"
"7365" 27000 "601" "736502" 0 "S43A"
"7365" 27000 "601" "736503" 0 "S43A"
"7365" 27300 "601" "736500" 0 "S43A"
"7365" 27300 "601" "736501" 0 "S43A"
"7365" 27300 "601" "736502" 0 "S43A"
"7365" 27300 "601" "736503" 0 "S43A"
"7365" 27600 "601" "736500" 0 "S43A"
"7365" 27600 "601" "736501" 0 "S43A"
"7365" 27600 "601" "736502" 0 "S43A"
"7365" 27600 "601" "736503" 0 "S43A"
"7365" 27900 "601" "736500" 0 "S43A"
"7365" 27900 "601" "736501" 0 "S43A"
"7365" 27900 "601" "736502" 0 "S43A"
"7365" 27900 "601" "736503" 0 "S43A"
"7365" 28200 "601" "736500" 0 "S43A"
"7365" 28200 "601" "736501" 0 "S43A"
"7365" 28200 "601" "736502" 0 "S43A"
"7365" 28200 "601" "736503" 0 "S43A"
"7365" 28500 "601" "736500" 0 "S43A"
"7365" 28500 "601" "736501" 0 "S43A"
"7365" 28500 "601" "736502" 0 "S43A"
"7365" 28500 "601" "736503" 0 "S43A"
"7365" 28800 "601" "736500" 0 "S43A"
"7365" 28800 "601" "736501" 0 "S43A"
"7365" 28800 "601" "736502" 0 "S43A"
"7365" 28800 "601" "736503" 0 "S43A"
"7365" 29100 "601" "736500" 0 "S43A"
"7365" 29100 "601" "736501" 0 "S43A"
"7365" 29100 "601" "736502" 0 "S43A"
"7365" 29100 "601" "736503" 0 "S43A"
"7365" 29400 "601" "736500" 0 "S43A"
"7365" 29400 "601" "736501" 0 "S43A"
"7365" 29400 "601" "736502" 0 "S43A"
"7365" 29400 "601" "736503" 0 "S43A"
"7365" 29700 "601" "736500" 0 "S43A"
"7365" 29700 "601" "736501" 0 "S43A"
"7365" 29700 "601" "736502" 0 "S43A"
"7365" 29700 "601" "736503" 0 "S43A"
"7365" 30000 "601" "736500" 0 "S43A"
"7365" 30000 "601" "736501" 0 "S43A"
"7365" 30000 "601" "736502" 0 "S43A"
"7365" 30000 "601" "736503" 0 "S43A"
"7365" 30300 "601" "736500" 0 "S43A"
"7365" 30300 "601" "736501" 0 "S43A"
"7365" 30300 "601" "736502" 0 "S43A"
"7365" 30300 "601" "736503" 0 "S43A"
"7365" 30600 "601" "736500" 0 "S43A"
"7365" 30600 "601" "736501" 0 "S43A"
"7365" 30600 "601" "736502" 0 "S43A"
"7365" 30600 "601" "736503" 0 "S43A"
"7365" 30900 "601" "736500" 0 "S43A"
"7365" 30900 "601" "736501" 0 "S43A"
"7365" 30900 "601" "736502" 0 "S43A"
"7365" 30900 "601" "736503" 0 "S43A"
"7365" 31200 "601" "736500" 0 "S43A"
"7365" 31200 "601" "736501" 0 "S43A"
"7365" 31200 "601" "736502" 0 "S43A"
"7365" 31200 "601" "736503" 0 "S43A"
"7365" 31500 "601" "736500" 0 "S43A"
"7365" 31500 "601" "736501" 0 "S43A"
"7365" 31500 "601" "736502" 0 "S43A"
"7365" 31500 "601" "736503" 0 "S43A"
"7365" 31800 "601" "736500" 0 "S43A"
"7365" 31800 "601" "736501" 0 "S43A"
"7365" 31800 "601" "736502" 0 "S43A"
"7365" 31800 "601" "736503" 0 "S43A"
"7365" 32100 "601" "736500" 0 "S43A"
"7365" 32100 "601" "736501" 0 "S43A"
"7365" 32100 "601" "736502" 0 "S43A"
"7365" 32100 "601" "736503" 0 "S43A"
"7365" 32400 "601" "736500" 0 "S43A"
"7365" 32400 "601" "736501" 0 "S43A"
"7365" 32400 "601" "736502" 0 "S43A"
"7365" 32400 "601" "736503" 0 "S43A"
"7365" 32700 "601" "736500" 0 "S43A"
"7365" 32700 "601" "736501" 0 "S43A"
"7365" 32700 "601" "736502" 0 "S43A"
"7365" 32700 "601" "736503" 0 "S43A"
"7365" 33000 "601" "736500" 0 "S43A"
"7365" 33000 "601" "736501" 0 "S43A"
"7365" 33000 "601" "736502" 0 "S43A"
"7365" 33000 "601" "736503" 0 "S43A"
"7365" 33300 "601" "736500" 0 "S43A"
"7365" 33300 "601" "736501" 0 "S43A"
"7365" 33300 "601" "736502" 0 "S43A"
"7365" 33300 "601" "736503" 0 "S43A"
"7365" 33600 "601" "736500" 0 "S43A"
"7365" 33600 "601" "736501" 0 "S43A"
"7365" 33600 "601" "736502" 0 "S43A"
"7365" 33600 "601" "736503" 0 "S43A"
"7365" 33900 "601" "736500" 0 "S43A"
"7365" 33900 "601" "736501" 0 "S43A"
"7365" 33900 "601" "736502" 0 "S43A"
"7365" 33900 "601" "736503" 0 "S43A"
"7435" 27000 "322" "743500" 5 "S29A"
"7435" 27000 "322" "743501" 4 "S29A"
"7435" 27000 "322" "743502" NA "S29A"
"7435" 27000 "322" "743503" NA "S29A"
"7435" 27000 "322" "743500" 5 "S29A"
"7435" 27000 "322" "743501" 4 "S29A"
"7435" 27000 "322" "743502" NA "S29A"
"7435" 27000 "322" "743503" NA "S29A"
"7435" 27300 "322" "743500" 6 "S29A"
"7435" 27300 "322" "743501" 5 "S29A"
"7435" 27300 "322" "743502" NA "S29A"
"7435" 27300 "322" "743503" NA "S29A"
"7435" 27600 "322" "743500" 4 "S29A"
"7435" 27600 "322" "743501" 7 "S29A"
"7435" 27600 "322" "743502" NA "S29A"
"7435" 27600 "322" "743503" NA "S29A"
"7435" 27900 "322" "743500" 0 "S29A"
"7435" 27900 "322" "743501" 4 "S29A"
"7435" 27900 "322" "743502" NA "S29A"
"7435" 27900 "322" "743503" NA "S29A"
"7435" 28200 "322" "743500" 3 "S29A"
"7435" 28200 "322" "743501" 3 "S29A"
"7435" 28200 "322" "743502" NA "S29A"
"7435" 28200 "322" "743503" NA "S29A"
"7435" 28500 "322" "743500" 7 "S29A"
"7435" 28500 "322" "743501" 3 "S29A"
"7435" 28500 "322" "743502" NA "S29A"
"7435" 28500 "322" "743503" NA "S29A"
"7435" 28800 "322" "743500" 2 "S29A"
"7435" 28800 "322" "743501" 4 "S29A"
"7435" 28800 "322" "743502" NA "S29A"
"7435" 28800 "322" "743503" NA "S29A"
"7435" 29100 "322" "743500" 4 "S29A"
"7435" 29100 "322" "743501" 5 "S29A"
"7435" 29100 "322" "743502" NA "S29A"
"7435" 29100 "322" "743503" NA "S29A"
"7435" 29400 "322" "743500" 3 "S29A"
"7435" 29400 "322" "743501" 6 "S29A"
"7435" 29400 "322" "743502" NA "S29A"
"7435" 29400 "322" "743503" NA "S29A"
"7435" 29700 "322" "743500" 3 "S29A"
"7435" 29700 "322" "743501" 6 "S29A"
"7435" 29700 "322" "743502" NA "S29A"
"7435" 29700 "322" "743503" NA "S29A"
"7435" 30000 "322" "743500" 2 "S29A"
"7435" 30000 "322" "743501" 3 "S29A"
"7435" 30000 "322" "743502" NA "S29A"
"7435" 30000 "322" "743503" NA "S29A"
"7435" 30300 "322" "743500" 6 "S29A"
"7435" 30300 "322" "743501" 4 "S29A"
"7435" 30300 "322" "743502" NA "S29A"
"7435" 30300 "322" "743503" NA "S29A"
"7435" 30600 "322" "743500" 3 "S29A"
"7435" 30600 "322" "743501" 4 "S29A"
"7435" 30600 "322" "743502" NA "S29A"
"7435" 30600 "322" "743503" NA "S29A"
"7435" 30900 "322" "743500" 2 "S29A"
"7435" 30900 "322" "743501" 3 "S29A"
"7435" 30900 "322" "743502" NA "S29A"
"7435" 30900 "322" "743503" NA "S29A"
"7435" 31200 "322" "743500" 5 "S29A"
"7435" 31200 "322" "743501" 6 "S29A"
"7435" 31200 "322" "743502" NA "S29A"
"7435" 31200 "322" "743503" NA "S29A"
"7435" 31500 "322" "743500" 5 "S29A"
"7435" 31500 "322" "743501" 7 "S29A"
"7435" 31500 "322" "743502" NA "S29A"
"7435" 31500 "322" "743503" NA "S29A"
"7435" 31800 "322" "743500" 4 "S29A"
"7435" 31800 "322" "743501" 3 "S29A"
"7435" 31800 "322" "743502" NA "S29A"
"7435" 31800 "322" "743503" NA "S29A"
"7435" 32100 "322" "743500" 4 "S29A"
"7435" 32100 "322" "743501" 5 "S29A"
"7435" 32100 "322" "743502" NA "S29A"
"7435" 32100 "322" "743503" NA "S29A"
"7435" 32400 "322" "743500" 4 "S29A"
"7435" 32400 "322" "743501" 2 "S29A"
"7435" 32400 "322" "743502" NA "S29A"
"7435" 32400 "322" "743503" NA "S29A"
"7435" 32700 "322" "743500" 4 "S29A"
"7435" 32700 "322" "743501" 3 "S29A"
"7435" 32700 "322" "743502" NA "S29A"
"7435" 32700 "322" "743503" NA "S29A"
"7435" 33000 "322" "743500" 6 "S29A"
"7435" 33000 "322" "743501" 3 "S29A"
"7435" 33000 "322" "743502" NA "S29A"
"7435" 33000 "322" "743503" NA "S29A"
"7435" 33300 "322" "743500" 3 "S29A"
"7435" 33300 "322" "743501" 4 "S29A"
"7435" 33300 "322" "743502" NA "S29A"
"7435" 33300 "322" "743503" NA "S29A"
"7435" 33600 "322" "743500" 6 "S29A"
"7435" 33600 "322" "743501" 3 "S29A"
"7435" 33600 "322" "743502" NA "S29A"
"7435" 33600 "322" "743503" NA "S29A"
"7435" 33900 "322" "743500" 4 "S29A"
"7435" 33900 "322" "743501" 6 "S29A"
"7435" 33900 "322" "743502" NA "S29A"
"7435" 33900 "322" "743503" NA "S29A"
"7907" 27000 "136" "790700" 4 "ERP8A"
"7907" 27000 "136" "790701" NA "ERP8A"
"7907" 27000 "136" "790702" 0 "ERP8A"
"7907" 27000 "136" "790703" NA "ERP8A"
"7907" 27000 "136" "790704" NA "ERP8A"
"7907" 27000 "136" "790700" 4 "ERP8A"
"7907" 27000 "136" "790701" NA "ERP8A"
"7907" 27000 "136" "790702" 0 "ERP8A"
"7907" 27000 "136" "790703" NA "ERP8A"
"7907" 27000 "136" "790704" NA "ERP8A"
"7907" 27300 "136" "790700" 3 "ERP8A"
"7907" 27300 "136" "790701" NA "ERP8A"
"7907" 27300 "136" "790702" 0 "ERP8A"
"7907" 27300 "136" "790703" NA "ERP8A"
"7907" 27300 "136" "790704" NA "ERP8A"
"7907" 27600 "136" "790700" 3 "ERP8A"
"7907" 27600 "136" "790701" NA "ERP8A"
"7907" 27600 "136" "790702" 0 "ERP8A"
"7907" 27600 "136" "790703" NA "ERP8A"
"7907" 27600 "136" "790704" NA "ERP8A"
"7907" 27900 "136" "790700" 6 "ERP8A"
"7907" 27900 "136" "790701" NA "ERP8A"
"7907" 27900 "136" "790702" 0 "ERP8A"
"7907" 27900 "136" "790703" NA "ERP8A"
"7907" 27900 "136" "790704" NA "ERP8A"
"7907" 28200 "136" "790700" 3 "ERP8A"
"7907" 28200 "136" "790701" NA "ERP8A"
"7907" 28200 "136" "790702" 0 "ERP8A"
"7907" 28200 "136" "790703" NA "ERP8A"
"7907" 28200 "136" "790704" NA "ERP8A"
"7907" 28500 "136" "790700" 3 "ERP8A"
"7907" 28500 "136" "790701" NA "ERP8A"
"7907" 28500 "136" "790702" 0 "ERP8A"
"7907" 28500 "136" "790703" NA "ERP8A"
"7907" 28500 "136" "790704" NA "ERP8A"
"7907" 28800 "136" "790700" 4 "ERP8A"
"7907" 28800 "136" "790701" NA "ERP8A"
"7907" 28800 "136" "790702" 0 "ERP8A"
"7907" 28800 "136" "790703" NA "ERP8A"
"7907" 28800 "136" "790704" NA "ERP8A"
"7907" 29100 "136" "790700" 6 "ERP8A"
"7907" 29100 "136" "790701" NA "ERP8A"
"7907" 29100 "136" "790702" 0 "ERP8A"
"7907" 29100 "136" "790703" NA "ERP8A"
"7907" 29100 "136" "790704" NA "ERP8A"
"7907" 29400 "136" "790700" 5 "ERP8A"
"7907" 29400 "136" "790701" NA "ERP8A"
"7907" 29400 "136" "790702" 0 "ERP8A"
"7907" 29400 "136" "790703" NA "ERP8A"
"7907" 29400 "136" "790704" NA "ERP8A"
"7907" 29700 "136" "790700" 5 "ERP8A"
"7907" 29700 "136" "790701" NA "ERP8A"
"7907" 29700 "136" "790702" 0 "ERP8A"
"7907" 29700 "136" "790703" NA "ERP8A"
"7907" 29700 "136" "790704" NA "ERP8A"
"7907" 30000 "136" "790700" 3 "ERP8A"
"7907" 30000 "136" "790701" NA "ERP8A"
"7907" 30000 "136" "790702" 0 "ERP8A"
"7907" 30000 "136" "790703" NA "ERP8A"
"7907" 30000 "136" "790704" NA "ERP8A"
"7907" 30300 "136" "790700" 3 "ERP8A"
"7907" 30300 "136" "790701" NA "ERP8A"
"7907" 30300 "136" "790702" 0 "ERP8A"
"7907" 30300 "136" "790703" NA "ERP8A"
"7907" 30300 "136" "790704" NA "ERP8A"
"7907" 30600 "136" "790700" 4 "ERP8A"
"7907" 30600 "136" "790701" NA "ERP8A"
"7907" 30600 "136" "790702" 0 "ERP8A"
"7907" 30600 "136" "790703" NA "ERP8A"
"7907" 30600 "136" "790704" NA "ERP8A"
"7907" 30900 "136" "790700" 13 "ERP8A"
"7907" 30900 "136" "790701" NA "ERP8A"
"7907" 30900 "136" "790702" 0 "ERP8A"
"7907" 30900 "136" "790703" NA "ERP8A"
"7907" 30900 "136" "790704" NA "ERP8A"
"7907" 31200 "136" "790700" 5 "ERP8A"
"7907" 31200 "136" "790701" NA "ERP8A"
"7907" 31200 "136" "790702" 0 "ERP8A"
"7907" 31200 "136" "790703" NA "ERP8A"
"7907" 31200 "136" "790704" NA "ERP8A"
"7907" 31500 "136" "790700" 11 "ERP8A"
"7907" 31500 "136" "790701" NA "ERP8A"
"7907" 31500 "136" "790702" 0 "ERP8A"
"7907" 31500 "136" "790703" NA "ERP8A"
"7907" 31500 "136" "790704" NA "ERP8A"
"7907" 31800 "136" "790700" 10 "ERP8A"
"7907" 31800 "136" "790701" NA "ERP8A"
"7907" 31800 "136" "790702" 0 "ERP8A"
"7907" 31800 "136" "790703" NA "ERP8A"
"7907" 31800 "136" "790704" NA "ERP8A"
"7907" 32100 "136" "790700" 6 "ERP8A"
"7907" 32100 "136" "790701" NA "ERP8A"
"7907" 32100 "136" "790702" 0 "ERP8A"
"7907" 32100 "136" "790703" NA "ERP8A"
"7907" 32100 "136" "790704" NA "ERP8A"
"7907" 32400 "136" "790700" 9 "ERP8A"
"7907" 32400 "136" "790701" NA "ERP8A"
"7907" 32400 "136" "790702" 0 "ERP8A"
"7907" 32400 "136" "790703" NA "ERP8A"
"7907" 32400 "136" "790704" NA "ERP8A"
"7907" 32700 "136" "790700" 5 "ERP8A"
"7907" 32700 "136" "790701" NA "ERP8A"
"7907" 32700 "136" "790702" 0 "ERP8A"
"7907" 32700 "136" "790703" NA "ERP8A"
"7907" 32700 "136" "790704" NA "ERP8A"
"7907" 33000 "136" "790700" 6 "ERP8A"
"7907" 33000 "136" "790701" NA "ERP8A"
"7907" 33000 "136" "790702" 0 "ERP8A"
"7907" 33000 "136" "790703" NA "ERP8A"
"7907" 33000 "136" "790704" NA "ERP8A"
"7907" 33300 "136" "790700" 9 "ERP8A"
"7907" 33300 "136" "790701" NA "ERP8A"
"7907" 33300 "136" "790702" 0 "ERP8A"
"7907" 33300 "136" "790703" NA "ERP8A"
"7907" 33300 "136" "790704" NA "ERP8A"
"7907" 33600 "136" "790700" 7 "ERP8A"
"7907" 33600 "136" "790701" NA "ERP8A"
"7907" 33600 "136" "790702" 0 "ERP8A"
"7907" 33600 "136" "790703" NA "ERP8A"
"7907" 33600 "136" "790704" NA "ERP8A"
"7907" 33900 "136" "790700" 12 "ERP8A"
"7907" 33900 "136" "790701" NA "ERP8A"
"7907" 33900 "136" "790702" 0 "ERP8A"
"7907" 33900 "136" "790703" NA "ERP8A"
"7907" 33900 "136" "790704" NA "ERP8A"
"7915" 27000 "435" "791500" 7 "ERP21A"
"7915" 27000 "435" "791501" 17 "ERP21A"
"7915" 27000 "435" "791502" 3 "ERP21A"
"7915" 27000 "435" "791500" 7 "ERP21A"
"7915" 27000 "435" "791501" 17 "ERP21A"
"7915" 27000 "435" "791502" 3 "ERP21A"
"7915" 27300 "435" "791500" 10 "ERP21A"
"7915" 27300 "435" "791501" 15 "ERP21A"
"7915" 27300 "435" "791502" 6 "ERP21A"
"7915" 27600 "435" "791500" 7 "ERP21A"
"7915" 27600 "435" "791501" 13 "ERP21A"
"7915" 27600 "435" "791502" 9 "ERP21A"
"7915" 27900 "435" "791500" 15 "ERP21A"
"7915" 27900 "435" "791501" 12 "ERP21A"
"7915" 27900 "435" "791502" 8 "ERP21A"
"7915" 28200 "435" "791500" 13 "ERP21A"
"7915" 28200 "435" "791501" 14 "ERP21A"
"7915" 28200 "435" "791502" 10 "ERP21A"
"7915" 28500 "435" "791500" 14 "ERP21A"
"7915" 28500 "435" "791501" 20 "ERP21A"
"7915" 28500 "435" "791502" 11 "ERP21A"
"7915" 28800 "435" "791500" 15 "ERP21A"
"7915" 28800 "435" "791501" 22 "ERP21A"
"7915" 28800 "435" "791502" 9 "ERP21A"
"7915" 29100 "435" "791500" 18 "ERP21A"
"7915" 29100 "435" "791501" 17 "ERP21A"
"7915" 29100 "435" "791502" 6 "ERP21A"
"7915" 29400 "435" "791500" 14 "ERP21A"
"7915" 29400 "435" "791501" 18 "ERP21A"
"7915" 29400 "435" "791502" 10 "ERP21A"
"7915" 29700 "435" "791500" 20 "ERP21A"
"7915" 29700 "435" "791501" 15 "ERP21A"
"7915" 29700 "435" "791502" 14 "ERP21A"
"7915" 30000 "435" "791500" 18 "ERP21A"
"7915" 30000 "435" "791501" 18 "ERP21A"
"7915" 30000 "435" "791502" 7 "ERP21A"
"7915" 30300 "435" "791500" 15 "ERP21A"
"7915" 30300 "435" "791501" 20 "ERP21A"
"7915" 30300 "435" "791502" 17 "ERP21A"
"7915" 30600 "435" "791500" 26 "ERP21A"
"7915" 30600 "435" "791501" 19 "ERP21A"
"7915" 30600 "435" "791502" 16 "ERP21A"
"7915" 30900 "435" "791500" 15 "ERP21A"
"7915" 30900 "435" "791501" 15 "ERP21A"
"7915" 30900 "435" "791502" 7 "ERP21A"
"7915" 31200 "435" "791500" 22 "ERP21A"
"7915" 31200 "435" "791501" 24 "ERP21A"
"7915" 31200 "435" "791502" 11 "ERP21A"
"7915" 31500 "435" "791500" 38 "ERP21A"
"7915" 31500 "435" "791501" 39 "ERP21A"
"7915" 31500 "435" "791502" 37 "ERP21A"
"7915" 31800 "435" "791500" 23 "ERP21A"
"7915" 31800 "435" "791501" 27 "ERP21A"
"7915" 31800 "435" "791502" 21 "ERP21A"
"7915" 32100 "435" "791500" 30 "ERP21A"
"7915" 32100 "435" "791501" 34 "ERP21A"
"7915" 32100 "435" "791502" 24 "ERP21A"
"7915" 32400 "435" "791500" 22 "ERP21A"
"7915" 32400 "435" "791501" 33 "ERP21A"
"7915" 32400 "435" "791502" 23 "ERP21A"
"7915" 32700 "435" "791500" 34 "ERP21A"
"7915" 32700 "435" "791501" 33 "ERP21A"
"7915" 32700 "435" "791502" 32 "ERP21A"
"7915" 33000 "435" "791500" 40 "ERP21A"
"7915" 33000 "435" "791501" 42 "ERP21A"
"7915" 33000 "435" "791502" 41 "ERP21A"
"7915" 33300 "435" "791500" 40 "ERP21A"
"7915" 33300 "435" "791501" 39 "ERP21A"
"7915" 33300 "435" "791502" 43 "ERP21A"
"7915" 33600 "435" "791500" 32 "ERP21A"
"7915" 33600 "435" "791501" 39 "ERP21A"
"7915" 33600 "435" "791502" 34 "ERP21A"
"7915" 33900 "435" "791500" 46 "ERP21A"
"7915" 33900 "435" "791501" 50 "ERP21A"
"7915" 33900 "435" "791502" 46 "ERP21A"
"7916" 27000 "442" "791600" 2 "ERP22A"
"7916" 27000 "442" "791601" 3 "ERP22A"
"7916" 27000 "442" "791600" 2 "ERP22A"
"7916" 27000 "442" "791601" 3 "ERP22A"
"7916" 27300 "442" "791600" 7 "ERP22A"
"7916" 27300 "442" "791601" 8 "ERP22A"
"7916" 27600 "442" "791600" 3 "ERP22A"
"7916" 27600 "442" "791601" 8 "ERP22A"
"7916" 27900 "442" "791600" 3 "ERP22A"
"7916" 27900 "442" "791601" 8 "ERP22A"
"7916" 28200 "442" "791600" 4 "ERP22A"
"7916" 28200 "442" "791601" 5 "ERP22A"
"7916" 28500 "442" "791600" 6 "ERP22A"
"7916" 28500 "442" "791601" 11 "ERP22A"
"7916" 28800 "442" "791600" 3 "ERP22A"
"7916" 28800 "442" "791601" 4 "ERP22A"
"7916" 29100 "442" "791600" 7 "ERP22A"
"7916" 29100 "442" "791601" 6 "ERP22A"
"7916" 29400 "442" "791600" 7 "ERP22A"
"7916" 29400 "442" "791601" 9 "ERP22A"
"7916" 29700 "442" "791600" 2 "ERP22A"
"7916" 29700 "442" "791601" 4 "ERP22A"
"7916" 30000 "442" "791600" 11 "ERP22A"
"7916" 30000 "442" "791601" 10 "ERP22A"
"7916" 30300 "442" "791600" 6 "ERP22A"
"7916" 30300 "442" "791601" 9 "ERP22A"
"7916" 30600 "442" "791600" 14 "ERP22A"
"7916" 30600 "442" "791601" 10 "ERP22A"
"7916" 30900 "442" "791600" 4 "ERP22A"
"7916" 30900 "442" "791601" 10 "ERP22A"
"7916" 31200 "442" "791600" 12 "ERP22A"
"7916" 31200 "442" "791601" 17 "ERP22A"
"7916" 31500 "442" "791600" 7 "ERP22A"
"7916" 31500 "442" "791601" 9 "ERP22A"
"7916" 31800 "442" "791600" 12 "ERP22A"
"7916" 31800 "442" "791601" 17 "ERP22A"
"7916" 32100 "442" "791600" 8 "ERP22A"
"7916" 32100 "442" "791601" 17 "ERP22A"
"7916" 32400 "442" "791600" 13 "ERP22A"
"7916" 32400 "442" "791601" 16 "ERP22A"
"7916" 32700 "442" "791600" 13 "ERP22A"
"7916" 32700 "442" "791601" 11 "ERP22A"
