"SegID" "Time" "SensorID" "LaneID" "Counts" "screenLineSegmet"
"7192" 48600 "130" "719203" NA "ERP63A"
"7192" 48600 "130" "719204" NA "ERP63A"
"7192" 48900 "130" "719200" 9 "ERP63A"
"7192" 48900 "130" "719201" 15 "ERP63A"
"7192" 48900 "130" "719202" NA "ERP63A"
"7192" 48900 "130" "719203" NA "ERP63A"
"7192" 48900 "130" "719204" NA "ERP63A"
"7192" 49200 "130" "719200" 19 "ERP63A"
"7192" 49200 "130" "719201" 22 "ERP63A"
"7192" 49200 "130" "719202" NA "ERP63A"
"7192" 49200 "130" "719203" NA "ERP63A"
"7192" 49200 "130" "719204" NA "ERP63A"
"7192" 49500 "130" "719200" 15 "ERP63A"
"7192" 49500 "130" "719201" 15 "ERP63A"
"7192" 49500 "130" "719202" NA "ERP63A"
"7192" 49500 "130" "719203" NA "ERP63A"
"7192" 49500 "130" "719204" NA "ERP63A"
"7192" 49800 "130" "719200" 20 "ERP63A"
"7192" 49800 "130" "719201" 13 "ERP63A"
"7192" 49800 "130" "719202" NA "ERP63A"
"7192" 49800 "130" "719203" NA "ERP63A"
"7192" 49800 "130" "719204" NA "ERP63A"
"7192" 50100 "130" "719200" 15 "ERP63A"
"7192" 50100 "130" "719201" 12 "ERP63A"
"7192" 50100 "130" "719202" NA "ERP63A"
"7192" 50100 "130" "719203" NA "ERP63A"
"7192" 50100 "130" "719204" NA "ERP63A"
"7192" 50400 "130" "719200" 18 "ERP63A"
"7192" 50400 "130" "719201" 25 "ERP63A"
"7192" 50400 "130" "719202" NA "ERP63A"
"7192" 50400 "130" "719203" NA "ERP63A"
"7192" 50400 "130" "719204" NA "ERP63A"
"7192" 50700 "130" "719200" 26 "ERP63A"
"7192" 50700 "130" "719201" 21 "ERP63A"
"7192" 50700 "130" "719202" NA "ERP63A"
"7192" 50700 "130" "719203" NA "ERP63A"
"7192" 50700 "130" "719204" NA "ERP63A"
"7192" 51000 "130" "719200" 12 "ERP63A"
"7192" 51000 "130" "719201" 17 "ERP63A"
"7192" 51000 "130" "719202" NA "ERP63A"
"7192" 51000 "130" "719203" NA "ERP63A"
"7192" 51000 "130" "719204" NA "ERP63A"
"7192" 51300 "130" "719200" 14 "ERP63A"
"7192" 51300 "130" "719201" 28 "ERP63A"
"7192" 51300 "130" "719202" NA "ERP63A"
"7192" 51300 "130" "719203" NA "ERP63A"
"7192" 51300 "130" "719204" NA "ERP63A"
"7192" 51600 "130" "719200" 9 "ERP63A"
"7192" 51600 "130" "719201" 20 "ERP63A"
"7192" 51600 "130" "719202" NA "ERP63A"
"7192" 51600 "130" "719203" NA "ERP63A"
"7192" 51600 "130" "719204" NA "ERP63A"
"7192" 51900 "130" "719200" 11 "ERP63A"
"7192" 51900 "130" "719201" 22 "ERP63A"
"7192" 51900 "130" "719202" NA "ERP63A"
"7192" 51900 "130" "719203" NA "ERP63A"
"7192" 51900 "130" "719204" NA "ERP63A"
"7192" 52200 "130" "719200" 10 "ERP63A"
"7192" 52200 "130" "719201" 22 "ERP63A"
"7192" 52200 "130" "719202" NA "ERP63A"
"7192" 52200 "130" "719203" NA "ERP63A"
"7192" 52200 "130" "719204" NA "ERP63A"
"7192" 52500 "130" "719200" 15 "ERP63A"
"7192" 52500 "130" "719201" 14 "ERP63A"
"7192" 52500 "130" "719202" NA "ERP63A"
"7192" 52500 "130" "719203" NA "ERP63A"
"7192" 52500 "130" "719204" NA "ERP63A"
"7192" 52800 "130" "719200" 11 "ERP63A"
"7192" 52800 "130" "719201" 15 "ERP63A"
"7192" 52800 "130" "719202" NA "ERP63A"
"7192" 52800 "130" "719203" NA "ERP63A"
"7192" 52800 "130" "719204" NA "ERP63A"
"7192" 53100 "130" "719200" 8 "ERP63A"
"7192" 53100 "130" "719201" 22 "ERP63A"
"7192" 53100 "130" "719202" NA "ERP63A"
"7192" 53100 "130" "719203" NA "ERP63A"
"7192" 53100 "130" "719204" NA "ERP63A"
"7192" 53400 "130" "719200" 13 "ERP63A"
"7192" 53400 "130" "719201" 20 "ERP63A"
"7192" 53400 "130" "719202" NA "ERP63A"
"7192" 53400 "130" "719203" NA "ERP63A"
"7192" 53400 "130" "719204" NA "ERP63A"
"7192" 53700 "130" "719200" 17 "ERP63A"
"7192" 53700 "130" "719201" 12 "ERP63A"
"7192" 53700 "130" "719202" NA "ERP63A"
"7192" 53700 "130" "719203" NA "ERP63A"
"7192" 53700 "130" "719204" NA "ERP63A"
"7192" 54000 "130" "719200" 16 "ERP63A"
"7192" 54000 "130" "719201" 22 "ERP63A"
"7192" 54000 "130" "719202" NA "ERP63A"
"7192" 54000 "130" "719203" NA "ERP63A"
"7192" 54000 "130" "719204" NA "ERP63A"
"7192" 54300 "130" "719200" 17 "ERP63A"
"7192" 54300 "130" "719201" 21 "ERP63A"
"7192" 54300 "130" "719202" NA "ERP63A"
"7192" 54300 "130" "719203" NA "ERP63A"
"7192" 54300 "130" "719204" NA "ERP63A"
"7192" 54600 "130" "719200" 8 "ERP63A"
"7192" 54600 "130" "719201" 11 "ERP63A"
"7192" 54600 "130" "719202" NA "ERP63A"
"7192" 54600 "130" "719203" NA "ERP63A"
"7192" 54600 "130" "719204" NA "ERP63A"
"7192" 54900 "130" "719200" 8 "ERP63A"
"7192" 54900 "130" "719201" 13 "ERP63A"
"7192" 54900 "130" "719202" NA "ERP63A"
"7192" 54900 "130" "719203" NA "ERP63A"
"7192" 54900 "130" "719204" NA "ERP63A"
"7192" 55200 "130" "719200" 8 "ERP63A"
"7192" 55200 "130" "719201" 15 "ERP63A"
"7192" 55200 "130" "719202" NA "ERP63A"
"7192" 55200 "130" "719203" NA "ERP63A"
"7192" 55200 "130" "719204" NA "ERP63A"
"7192" 55500 "130" "719200" 11 "ERP63A"
"7192" 55500 "130" "719201" 18 "ERP63A"
"7192" 55500 "130" "719202" NA "ERP63A"
"7192" 55500 "130" "719203" NA "ERP63A"
"7192" 55500 "130" "719204" NA "ERP63A"
"7365" 48600 "601" "736500" 0 "S43A"
"7365" 48600 "601" "736501" 0 "S43A"
"7365" 48600 "601" "736502" 0 "S43A"
"7365" 48600 "601" "736503" 0 "S43A"
"7365" 48600 "601" "736500" 0 "S43A"
"7365" 48600 "601" "736501" 0 "S43A"
"7365" 48600 "601" "736502" 0 "S43A"
"7365" 48600 "601" "736503" 0 "S43A"
"7365" 48900 "601" "736500" 0 "S43A"
"7365" 48900 "601" "736501" 0 "S43A"
"7365" 48900 "601" "736502" 0 "S43A"
"7365" 48900 "601" "736503" 0 "S43A"
"7365" 49200 "601" "736500" 0 "S43A"
"7365" 49200 "601" "736501" 0 "S43A"
"7365" 49200 "601" "736502" 0 "S43A"
"7365" 49200 "601" "736503" 0 "S43A"
"7365" 49500 "601" "736500" 0 "S43A"
"7365" 49500 "601" "736501" 0 "S43A"
"7365" 49500 "601" "736502" 0 "S43A"
"7365" 49500 "601" "736503" 0 "S43A"
"7365" 49800 "601" "736500" 0 "S43A"
"7365" 49800 "601" "736501" 0 "S43A"
"7365" 49800 "601" "736502" 0 "S43A"
"7365" 49800 "601" "736503" 0 "S43A"
"7365" 50100 "601" "736500" 0 "S43A"
"7365" 50100 "601" "736501" 0 "S43A"
"7365" 50100 "601" "736502" 0 "S43A"
"7365" 50100 "601" "736503" 0 "S43A"
"7365" 50400 "601" "736500" 0 "S43A"
"7365" 50400 "601" "736501" 0 "S43A"
"7365" 50400 "601" "736502" 0 "S43A"
"7365" 50400 "601" "736503" 0 "S43A"
"7365" 50700 "601" "736500" 0 "S43A"
"7365" 50700 "601" "736501" 0 "S43A"
"7365" 50700 "601" "736502" 0 "S43A"
"7365" 50700 "601" "736503" 0 "S43A"
"7365" 51000 "601" "736500" 0 "S43A"
"7365" 51000 "601" "736501" 0 "S43A"
"7365" 51000 "601" "736502" 0 "S43A"
"7365" 51000 "601" "736503" 0 "S43A"
"7365" 51300 "601" "736500" 0 "S43A"
"7365" 51300 "601" "736501" 0 "S43A"
"7365" 51300 "601" "736502" 0 "S43A"
"7365" 51300 "601" "736503" 0 "S43A"
"7365" 51600 "601" "736500" 0 "S43A"
"7365" 51600 "601" "736501" 0 "S43A"
"7365" 51600 "601" "736502" 0 "S43A"
"7365" 51600 "601" "736503" 0 "S43A"
"7365" 51900 "601" "736500" 0 "S43A"
"7365" 51900 "601" "736501" 0 "S43A"
"7365" 51900 "601" "736502" 0 "S43A"
"7365" 51900 "601" "736503" 0 "S43A"
"7365" 52200 "601" "736500" 0 "S43A"
"7365" 52200 "601" "736501" 0 "S43A"
"7365" 52200 "601" "736502" 0 "S43A"
"7365" 52200 "601" "736503" 0 "S43A"
"7365" 52500 "601" "736500" 0 "S43A"
"7365" 52500 "601" "736501" 0 "S43A"
"7365" 52500 "601" "736502" 0 "S43A"
"7365" 52500 "601" "736503" 0 "S43A"
"7365" 52800 "601" "736500" 0 "S43A"
"7365" 52800 "601" "736501" 0 "S43A"
"7365" 52800 "601" "736502" 0 "S43A"
"7365" 52800 "601" "736503" 0 "S43A"
"7365" 53100 "601" "736500" 0 "S43A"
"7365" 53100 "601" "736501" 0 "S43A"
"7365" 53100 "601" "736502" 0 "S43A"
"7365" 53100 "601" "736503" 0 "S43A"
"7365" 53400 "601" "736500" 0 "S43A"
"7365" 53400 "601" "736501" 0 "S43A"
"7365" 53400 "601" "736502" 0 "S43A"
"7365" 53400 "601" "736503" 0 "S43A"
"7365" 53700 "601" "736500" 0 "S43A"
"7365" 53700 "601" "736501" 0 "S43A"
"7365" 53700 "601" "736502" 0 "S43A"
"7365" 53700 "601" "736503" 0 "S43A"
"7365" 54000 "601" "736500" 0 "S43A"
"7365" 54000 "601" "736501" 0 "S43A"
"7365" 54000 "601" "736502" 0 "S43A"
"7365" 54000 "601" "736503" 0 "S43A"
"7365" 54300 "601" "736500" 0 "S43A"
"7365" 54300 "601" "736501" 0 "S43A"
"7365" 54300 "601" "736502" 0 "S43A"
"7365" 54300 "601" "736503" 0 "S43A"
"7365" 54600 "601" "736500" 0 "S43A"
"7365" 54600 "601" "736501" 0 "S43A"
"7365" 54600 "601" "736502" 0 "S43A"
"7365" 54600 "601" "736503" 0 "S43A"
"7365" 54900 "601" "736500" 0 "S43A"
"7365" 54900 "601" "736501" 0 "S43A"
"7365" 54900 "601" "736502" 0 "S43A"
"7365" 54900 "601" "736503" 0 "S43A"
"7365" 55200 "601" "736500" 0 "S43A"
"7365" 55200 "601" "736501" 0 "S43A"
"7365" 55200 "601" "736502" 0 "S43A"
"7365" 55200 "601" "736503" 0 "S43A"
"7365" 55500 "601" "736500" 0 "S43A"
"7365" 55500 "601" "736501" 0 "S43A"
"7365" 55500 "601" "736502" 0 "S43A"
"7365" 55500 "601" "736503" 0 "S43A"
"7435" 48600 "322" "743500" 12 "S29A"
"7435" 48600 "322" "743501" 10 "S29A"
"7435" 48600 "322" "743502" NA "S29A"
"7435" 48600 "322" "743503" NA "S29A"
"7435" 48600 "322" "743500" 12 "S29A"
"7435" 48600 "322" "743501" 10 "S29A"
"7435" 48600 "322" "743502" NA "S29A"
"7435" 48600 "322" "743503" NA "S29A"
"7435" 48900 "322" "743500" 13 "S29A"
"7435" 48900 "322" "743501" 12 "S29A"
"7435" 48900 "322" "743502" NA "S29A"
"7435" 48900 "322" "743503" NA "S29A"
"7435" 49200 "322" "743500" 15 "S29A"
"7435" 49200 "322" "743501" 9 "S29A"
"7435" 49200 "322" "743502" NA "S29A"
"7435" 49200 "322" "743503" NA "S29A"
"7435" 49500 "322" "743500" 11 "S29A"
"7435" 49500 "322" "743501" 11 "S29A"
"7435" 49500 "322" "743502" NA "S29A"
"7435" 49500 "322" "743503" NA "S29A"
"7435" 49800 "322" "743500" 10 "S29A"
"7435" 49800 "322" "743501" 12 "S29A"
"7435" 49800 "322" "743502" NA "S29A"
"7435" 49800 "322" "743503" NA "S29A"
"7435" 50100 "322" "743500" 10 "S29A"
"7435" 50100 "322" "743501" 7 "S29A"
"7435" 50100 "322" "743502" NA "S29A"
"7435" 50100 "322" "743503" NA "S29A"
"7435" 50400 "322" "743500" 15 "S29A"
"7435" 50400 "322" "743501" 15 "S29A"
"7435" 50400 "322" "743502" NA "S29A"
"7435" 50400 "322" "743503" NA "S29A"
"7435" 50700 "322" "743500" 20 "S29A"
"7435" 50700 "322" "743501" 13 "S29A"
"7435" 50700 "322" "743502" NA "S29A"
"7435" 50700 "322" "743503" NA "S29A"
"7435" 51000 "322" "743500" 11 "S29A"
"7435" 51000 "322" "743501" 10 "S29A"
"7435" 51000 "322" "743502" NA "S29A"
"7435" 51000 "322" "743503" NA "S29A"
"7435" 51300 "322" "743500" 22 "S29A"
"7435" 51300 "322" "743501" 11 "S29A"
"7435" 51300 "322" "743502" NA "S29A"
"7435" 51300 "322" "743503" NA "S29A"
"7435" 51600 "322" "743500" 15 "S29A"
"7435" 51600 "322" "743501" 9 "S29A"
"7435" 51600 "322" "743502" NA "S29A"
"7435" 51600 "322" "743503" NA "S29A"
"7435" 51900 "322" "743500" 10 "S29A"
"7435" 51900 "322" "743501" 11 "S29A"
"7435" 51900 "322" "743502" NA "S29A"
"7435" 51900 "322" "743503" NA "S29A"
"7435" 52200 "322" "743500" 10 "S29A"
"7435" 52200 "322" "743501" 7 "S29A"
"7435" 52200 "322" "743502" NA "S29A"
"7435" 52200 "322" "743503" NA "S29A"
"7435" 52500 "322" "743500" 8 "S29A"
"7435" 52500 "322" "743501" 7 "S29A"
"7435" 52500 "322" "743502" NA "S29A"
"7435" 52500 "322" "743503" NA "S29A"
"7435" 52800 "322" "743500" 15 "S29A"
"7435" 52800 "322" "743501" 14 "S29A"
"7435" 52800 "322" "743502" NA "S29A"
"7435" 52800 "322" "743503" NA "S29A"
"7435" 53100 "322" "743500" 16 "S29A"
"7435" 53100 "322" "743501" 13 "S29A"
"7435" 53100 "322" "743502" NA "S29A"
"7435" 53100 "322" "743503" NA "S29A"
"7435" 53400 "322" "743500" 17 "S29A"
"7435" 53400 "322" "743501" 19 "S29A"
"7435" 53400 "322" "743502" NA "S29A"
"7435" 53400 "322" "743503" NA "S29A"
"7435" 53700 "322" "743500" 16 "S29A"
"7435" 53700 "322" "743501" 16 "S29A"
"7435" 53700 "322" "743502" NA "S29A"
"7435" 53700 "322" "743503" NA "S29A"
"7435" 54000 "322" "743500" 13 "S29A"
"7435" 54000 "322" "743501" 9 "S29A"
"7435" 54000 "322" "743502" NA "S29A"
"7435" 54000 "322" "743503" NA "S29A"
"7435" 54300 "322" "743500" 16 "S29A"
"7435" 54300 "322" "743501" 13 "S29A"
"7435" 54300 "322" "743502" NA "S29A"
"7435" 54300 "322" "743503" NA "S29A"
"7435" 54600 "322" "743500" 19 "S29A"
"7435" 54600 "322" "743501" 16 "S29A"
"7435" 54600 "322" "743502" NA "S29A"
"7435" 54600 "322" "743503" NA "S29A"
"7435" 54900 "322" "743500" 9 "S29A"
"7435" 54900 "322" "743501" 5 "S29A"
"7435" 54900 "322" "743502" NA "S29A"
"7435" 54900 "322" "743503" NA "S29A"
"7435" 55200 "322" "743500" 14 "S29A"
"7435" 55200 "322" "743501" 16 "S29A"
"7435" 55200 "322" "743502" NA "S29A"
"7435" 55200 "322" "743503" NA "S29A"
"7435" 55500 "322" "743500" 14 "S29A"
"7435" 55500 "322" "743501" 9 "S29A"
"7435" 55500 "322" "743502" NA "S29A"
"7435" 55500 "322" "743503" NA "S29A"
"7907" 48600 "136" "790700" 10 "ERP8A"
"7907" 48600 "136" "790701" NA "ERP8A"
"7907" 48600 "136" "790702" 0 "ERP8A"
"7907" 48600 "136" "790703" NA "ERP8A"
"7907" 48600 "136" "790704" NA "ERP8A"
"7907" 48600 "136" "790700" 10 "ERP8A"
"7907" 48600 "136" "790701" NA "ERP8A"
"7907" 48600 "136" "790702" 0 "ERP8A"
"7907" 48600 "136" "790703" NA "ERP8A"
"7907" 48600 "136" "790704" NA "ERP8A"
"7907" 48900 "136" "790700" 11 "ERP8A"
"7907" 48900 "136" "790701" NA "ERP8A"
"7907" 48900 "136" "790702" 0 "ERP8A"
"7907" 48900 "136" "790703" NA "ERP8A"
"7907" 48900 "136" "790704" NA "ERP8A"
"7907" 49200 "136" "790700" 10 "ERP8A"
"7907" 49200 "136" "790701" NA "ERP8A"
"7907" 49200 "136" "790702" 0 "ERP8A"
"7907" 49200 "136" "790703" NA "ERP8A"
"7907" 49200 "136" "790704" NA "ERP8A"
"7907" 49500 "136" "790700" 6 "ERP8A"
"7907" 49500 "136" "790701" NA "ERP8A"
"7907" 49500 "136" "790702" 0 "ERP8A"
"7907" 49500 "136" "790703" NA "ERP8A"
"7907" 49500 "136" "790704" NA "ERP8A"
"7907" 49800 "136" "790700" 11 "ERP8A"
"7907" 49800 "136" "790701" NA "ERP8A"
"7907" 49800 "136" "790702" 0 "ERP8A"
"7907" 49800 "136" "790703" NA "ERP8A"
"7907" 49800 "136" "790704" NA "ERP8A"
"7907" 50100 "136" "790700" 8 "ERP8A"
"7907" 50100 "136" "790701" NA "ERP8A"
"7907" 50100 "136" "790702" 0 "ERP8A"
"7907" 50100 "136" "790703" NA "ERP8A"
"7907" 50100 "136" "790704" NA "ERP8A"
"7907" 50400 "136" "790700" 8 "ERP8A"
"7907" 50400 "136" "790701" NA "ERP8A"
"7907" 50400 "136" "790702" 0 "ERP8A"
"7907" 50400 "136" "790703" NA "ERP8A"
"7907" 50400 "136" "790704" NA "ERP8A"
"7907" 50700 "136" "790700" 15 "ERP8A"
"7907" 50700 "136" "790701" NA "ERP8A"
"7907" 50700 "136" "790702" 0 "ERP8A"
"7907" 50700 "136" "790703" NA "ERP8A"
"7907" 50700 "136" "790704" NA "ERP8A"
"7907" 51000 "136" "790700" 11 "ERP8A"
"7907" 51000 "136" "790701" NA "ERP8A"
"7907" 51000 "136" "790702" 0 "ERP8A"
"7907" 51000 "136" "790703" NA "ERP8A"
"7907" 51000 "136" "790704" NA "ERP8A"
"7907" 51300 "136" "790700" 13 "ERP8A"
"7907" 51300 "136" "790701" NA "ERP8A"
"7907" 51300 "136" "790702" 0 "ERP8A"
"7907" 51300 "136" "790703" NA "ERP8A"
"7907" 51300 "136" "790704" NA "ERP8A"
"7907" 51600 "136" "790700" 15 "ERP8A"
"7907" 51600 "136" "790701" NA "ERP8A"
"7907" 51600 "136" "790702" 0 "ERP8A"
"7907" 51600 "136" "790703" NA "ERP8A"
"7907" 51600 "136" "790704" NA "ERP8A"
"7907" 51900 "136" "790700" 16 "ERP8A"
"7907" 51900 "136" "790701" NA "ERP8A"
"7907" 51900 "136" "790702" 0 "ERP8A"
"7907" 51900 "136" "790703" NA "ERP8A"
"7907" 51900 "136" "790704" NA "ERP8A"
"7907" 52200 "136" "790700" 13 "ERP8A"
"7907" 52200 "136" "790701" NA "ERP8A"
"7907" 52200 "136" "790702" 0 "ERP8A"
"7907" 52200 "136" "790703" NA "ERP8A"
"7907" 52200 "136" "790704" NA "ERP8A"
"7907" 52500 "136" "790700" 7 "ERP8A"
"7907" 52500 "136" "790701" NA "ERP8A"
"7907" 52500 "136" "790702" 0 "ERP8A"
"7907" 52500 "136" "790703" NA "ERP8A"
"7907" 52500 "136" "790704" NA "ERP8A"
"7907" 52800 "136" "790700" 12 "ERP8A"
"7907" 52800 "136" "790701" NA "ERP8A"
"7907" 52800 "136" "790702" 0 "ERP8A"
"7907" 52800 "136" "790703" NA "ERP8A"
"7907" 52800 "136" "790704" NA "ERP8A"
"7907" 53100 "136" "790700" 11 "ERP8A"
"7907" 53100 "136" "790701" NA "ERP8A"
"7907" 53100 "136" "790702" 0 "ERP8A"
"7907" 53100 "136" "790703" NA "ERP8A"
"7907" 53100 "136" "790704" NA "ERP8A"
"7907" 53400 "136" "790700" 7 "ERP8A"
"7907" 53400 "136" "790701" NA "ERP8A"
"7907" 53400 "136" "790702" 0 "ERP8A"
"7907" 53400 "136" "790703" NA "ERP8A"
"7907" 53400 "136" "790704" NA "ERP8A"
"7907" 53700 "136" "790700" 7 "ERP8A"
"7907" 53700 "136" "790701" NA "ERP8A"
"7907" 53700 "136" "790702" 0 "ERP8A"
"7907" 53700 "136" "790703" NA "ERP8A"
"7907" 53700 "136" "790704" NA "ERP8A"
"7907" 54000 "136" "790700" 14 "ERP8A"
"7907" 54000 "136" "790701" NA "ERP8A"
"7907" 54000 "136" "790702" 0 "ERP8A"
"7907" 54000 "136" "790703" NA "ERP8A"
"7907" 54000 "136" "790704" NA "ERP8A"
"7907" 54300 "136" "790700" 7 "ERP8A"
"7907" 54300 "136" "790701" NA "ERP8A"
"7907" 54300 "136" "790702" 0 "ERP8A"
"7907" 54300 "136" "790703" NA "ERP8A"
"7907" 54300 "136" "790704" NA "ERP8A"
"7907" 54600 "136" "790700" 11 "ERP8A"
"7907" 54600 "136" "790701" NA "ERP8A"
"7907" 54600 "136" "790702" 0 "ERP8A"
"7907" 54600 "136" "790703" NA "ERP8A"
"7907" 54600 "136" "790704" NA "ERP8A"
"7907" 54900 "136" "790700" 8 "ERP8A"
"7907" 54900 "136" "790701" NA "ERP8A"
"7907" 54900 "136" "790702" 0 "ERP8A"
"7907" 54900 "136" "790703" NA "ERP8A"
"7907" 54900 "136" "790704" NA "ERP8A"
"7907" 55200 "136" "790700" 8 "ERP8A"
"7907" 55200 "136" "790701" NA "ERP8A"
"7907" 55200 "136" "790702" 0 "ERP8A"
"7907" 55200 "136" "790703" NA "ERP8A"
"7907" 55200 "136" "790704" NA "ERP8A"
"7907" 55500 "136" "790700" 11 "ERP8A"
"7907" 55500 "136" "790701" NA "ERP8A"
"7907" 55500 "136" "790702" 0 "ERP8A"
"7907" 55500 "136" "790703" NA "ERP8A"
"7907" 55500 "136" "790704" NA "ERP8A"
"7915" 48600 "435" "791500" 43 "ERP21A"
"7915" 48600 "435" "791501" 43 "ERP21A"
"7915" 48600 "435" "791502" 37 "ERP21A"
"7915" 48600 "435" "791500" 43 "ERP21A"
"7915" 48600 "435" "791501" 43 "ERP21A"
"7915" 48600 "435" "791502" 37 "ERP21A"
"7915" 48900 "435" "791500" 30 "ERP21A"
"7915" 48900 "435" "791501" 30 "ERP21A"
"7915" 48900 "435" "791502" 21 "ERP21A"
"7915" 49200 "435" "791500" 29 "ERP21A"
"7915" 49200 "435" "791501" 38 "ERP21A"
"7915" 49200 "435" "791502" 24 "ERP21A"
"7915" 49500 "435" "791500" 37 "ERP21A"
"7915" 49500 "435" "791501" 48 "ERP21A"
"7915" 49500 "435" "791502" 38 "ERP21A"
"7915" 49800 "435" "791500" 35 "ERP21A"
"7915" 49800 "435" "791501" 38 "ERP21A"
"7915" 49800 "435" "791502" 30 "ERP21A"
"7915" 50100 "435" "791500" 25 "ERP21A"
"7915" 50100 "435" "791501" 27 "ERP21A"
"7915" 50100 "435" "791502" 24 "ERP21A"
"7915" 50400 "435" "791500" 33 "ERP21A"
"7915" 50400 "435" "791501" 43 "ERP21A"
"7915" 50400 "435" "791502" 33 "ERP21A"
"7915" 50700 "435" "791500" 38 "ERP21A"
"7915" 50700 "435" "791501" 36 "ERP21A"
"7915" 50700 "435" "791502" 30 "ERP21A"
"7915" 51000 "435" "791500" 36 "ERP21A"
"7915" 51000 "435" "791501" 36 "ERP21A"
"7915" 51000 "435" "791502" 23 "ERP21A"
"7915" 51300 "435" "791500" 37 "ERP21A"
"7915" 51300 "435" "791501" 37 "ERP21A"
"7915" 51300 "435" "791502" 31 "ERP21A"
"7915" 51600 "435" "791500" 42 "ERP21A"
"7915" 51600 "435" "791501" 35 "ERP21A"
"7915" 51600 "435" "791502" 29 "ERP21A"
"7915" 51900 "435" "791500" 23 "ERP21A"
"7915" 51900 "435" "791501" 27 "ERP21A"
"7915" 51900 "435" "791502" 21 "ERP21A"
"7915" 52200 "435" "791500" 35 "ERP21A"
"7915" 52200 "435" "791501" 32 "ERP21A"
"7915" 52200 "435" "791502" 31 "ERP21A"
"7915" 52500 "435" "791500" 45 "ERP21A"
"7915" 52500 "435" "791501" 43 "ERP21A"
"7915" 52500 "435" "791502" 32 "ERP21A"
"7915" 52800 "435" "791500" 39 "ERP21A"
"7915" 52800 "435" "791501" 33 "ERP21A"
"7915" 52800 "435" "791502" 27 "ERP21A"
"7915" 53100 "435" "791500" 29 "ERP21A"
"7915" 53100 "435" "791501" 27 "ERP21A"
"7915" 53100 "435" "791502" 22 "ERP21A"
"7915" 53400 "435" "791500" 36 "ERP21A"
"7915" 53400 "435" "791501" 37 "ERP21A"
"7915" 53400 "435" "791502" 26 "ERP21A"
"7915" 53700 "435" "791500" 40 "ERP21A"
"7915" 53700 "435" "791501" 44 "ERP21A"
"7915" 53700 "435" "791502" 36 "ERP21A"
"7915" 54000 "435" "791500" 39 "ERP21A"
"7915" 54000 "435" "791501" 41 "ERP21A"
"7915" 54000 "435" "791502" 21 "ERP21A"
"7915" 54300 "435" "791500" 21 "ERP21A"
"7915" 54300 "435" "791501" 22 "ERP21A"
"7915" 54300 "435" "791502" 19 "ERP21A"
"7915" 54600 "435" "791500" 28 "ERP21A"
"7915" 54600 "435" "791501" 31 "ERP21A"
"7915" 54600 "435" "791502" 27 "ERP21A"
"7915" 54900 "435" "791500" 32 "ERP21A"
"7915" 54900 "435" "791501" 35 "ERP21A"
"7915" 54900 "435" "791502" 25 "ERP21A"
"7915" 55200 "435" "791500" 32 "ERP21A"
"7915" 55200 "435" "791501" 29 "ERP21A"
"7915" 55200 "435" "791502" 23 "ERP21A"
"7915" 55500 "435" "791500" 30 "ERP21A"
"7915" 55500 "435" "791501" 25 "ERP21A"
"7915" 55500 "435" "791502" 11 "ERP21A"
"7916" 48600 "442" "791600" 19 "ERP22A"
"7916" 48600 "442" "791601" 29 "ERP22A"
"7916" 48600 "442" "791600" 19 "ERP22A"
"7916" 48600 "442" "791601" 29 "ERP22A"
"7916" 48900 "442" "791600" 9 "ERP22A"
"7916" 48900 "442" "791601" 22 "ERP22A"
"7916" 49200 "442" "791600" 18 "ERP22A"
"7916" 49200 "442" "791601" 28 "ERP22A"
"7916" 49500 "442" "791600" 16 "ERP22A"
"7916" 49500 "442" "791601" 30 "ERP22A"
"7916" 49800 "442" "791600" 17 "ERP22A"
"7916" 49800 "442" "791601" 25 "ERP22A"
"7916" 50100 "442" "791600" 18 "ERP22A"
"7916" 50100 "442" "791601" 29 "ERP22A"
"7916" 50400 "442" "791600" 16 "ERP22A"
"7916" 50400 "442" "791601" 23 "ERP22A"
"7916" 50700 "442" "791600" 14 "ERP22A"
"7916" 50700 "442" "791601" 21 "ERP22A"
"7916" 51000 "442" "791600" 21 "ERP22A"
"7916" 51000 "442" "791601" 22 "ERP22A"
"7916" 51300 "442" "791600" 13 "ERP22A"
"7916" 51300 "442" "791601" 15 "ERP22A"
"7916" 51600 "442" "791600" 14 "ERP22A"
"7916" 51600 "442" "791601" 24 "ERP22A"
"7916" 51900 "442" "791600" 22 "ERP22A"
"7916" 51900 "442" "791601" 25 "ERP22A"
"7916" 52200 "442" "791600" 23 "ERP22A"
"7916" 52200 "442" "791601" 29 "ERP22A"
"7916" 52500 "442" "791600" 26 "ERP22A"
"7916" 52500 "442" "791601" 28 "ERP22A"
"7916" 52800 "442" "791600" 22 "ERP22A"
"7916" 52800 "442" "791601" 24 "ERP22A"
"7916" 53100 "442" "791600" 19 "ERP22A"
"7916" 53100 "442" "791601" 27 "ERP22A"
"7916" 53400 "442" "791600" 6 "ERP22A"
"7916" 53400 "442" "791601" 13 "ERP22A"
"7916" 53700 "442" "791600" 13 "ERP22A"
"7916" 53700 "442" "791601" 20 "ERP22A"
"7916" 54000 "442" "791600" 20 "ERP22A"
"7916" 54000 "442" "791601" 24 "ERP22A"
"7916" 54300 "442" "791600" 14 "ERP22A"
"7916" 54300 "442" "791601" 30 "ERP22A"
